Question,gt_sparql,generated_sparql,BLEU,Jaccard,BERTScore
Have the authors of the paper 'An Object Level Transformation Technique to Improve the Performance of Embedded Applications' not published the paper 'Assume-Guarantee Reasoning for Hierarchical Hybrid Systems'?,ASK { <https://dblp.org/rec/conf/scam/BartoliniP01> <https://dblp.org/rdf/schema#authoredBy> ?x . <https://dblp.org/rec/conf/hybrid/HenzingerMP01> <https://dblp.org/rdf/schema#authoredBy> ?x FILTER (<https://dblp.org/rec/conf/hybrid/HenzingerMP01> != <https://dblp.org/rec/conf/scam/BartoliniP01>) FILTER NOT EXISTS { <https://dblp.org/rec/conf/scam/BartoliniP01> <https://dblp.org/rdf/schema#authoredBy> ?x . <https://dblp.org/rec/conf/hybrid/HenzingerMP01> <https://dblp.org/rdf/schema#authoredBy> ?x FILTER (<https://dblp.org/rec/conf/hybrid/HenzingerMP01> != <https://dblp.org/rec/conf/scam/BartoliniP01>) } },ASK { <https://dblp.org/rec/journals/corr/KimSYJ17> <https://dblp.org/rdf/schema#authoredBy>?x.?x <https://dblp.org/rdf/schema#authored> <https://dblp.org/rec/journals/corr/FalessiBCK17> FILTER NOT EXISTS { <https://dblp.org/rec/journals/corr/KimSYJ17> <https://dblp.org/rdf/schema#authored>?x } },0.07660808675417852,0.7586206896551724,"(0.8843176960945129, 0.9059752225875854, 0.8950154185295105)"
Didn't the authors of the paper 'VIDES: An Expert System for Visually Identifying Microfossils' publish 'Feature Compensation'?,ASK { <https://dblp.org/rec/journals/expert/Swaby92> <https://dblp.org/rdf/schema#authoredBy> ?x . <https://dblp.org/rec/books/wi/12/Droppo12> <https://dblp.org/rdf/schema#authoredBy> ?x FILTER (<https://dblp.org/rec/books/wi/12/Droppo12> != <https://dblp.org/rec/journals/expert/Swaby92>) FILTER NOT EXISTS { <https://dblp.org/rec/journals/expert/Swaby92> <https://dblp.org/rdf/schema#authoredBy> ?x . <https://dblp.org/rec/books/wi/12/Droppo12> <https://dblp.org/rdf/schema#authoredBy> ?x FILTER (<https://dblp.org/rec/books/wi/12/Droppo12> != <https://dblp.org/rec/journals/expert/Swaby92>) } },"ASK {
 ?paper <https://dblp.org/rdf/schema#hasAuthor>?author.
 ?paper <https://dblp.org/rec/journals/expert/Swaby92>.
 ?author <https://dblp.org/rdf/schema#hasName> ""Jonathan Hasenburg"".
  FILTER NOT EXISTS {
   ?paper <https://dblp.org/rdf/schema#hasAuthor>?otherAuthor.
   ?otherAuthor <https://dblp.org/rdf/schema#hasName> ""Jonathan Hasenburg""
  }
}",0.10156424339008324,0.7758620689655172,"(0.8731447458267212, 0.8712758421897888, 0.8722093105316162)"
Didn't the authors of 'Empowering End-Users to Manage Business Rules: The Case of a Graphical Environment Built for a Telco' not not publish a publication in ISPE CE?,ASK { <https://dblp.org/rec/conf/ispe/SilvaBCM12> <https://dblp.org/rdf/schema#authoredBy> ?x . ?y <https://dblp.org/rdf/schema#authoredBy> ?x FILTER (?y != <https://dblp.org/rec/conf/ispe/SilvaBCM12>) . ?y <https://dblp.org/rdf/schema#publishedIn> 'ISPE CE' },ASK {?x <https://dblp.org/rdf/schema#authoredBy>?y.?y <https://dblp.org/rdf/schema#publishedIn> 'ISPE CE' FILTER (?x!= <https://dblp.org/rec/conf/ispe/SilvaBCM12>) },1.85425713560589e-78,1.0,"(0.9230355024337769, 0.9267578125, 0.9248929023742676)"
Did the authors of the publication 'Achieving Efficient and Privacy-Preserving Top-k Query Over Vertically Distributed Data Sources' not not publish 'TensoDentar - Equipment for measuring the extraction force of removable dentures and palatal plates'?,ASK { <https://dblp.org/rec/conf/icc/ZhengL0S19> <https://dblp.org/rdf/schema#authoredBy> ?x . <https://dblp.org/rec/conf/IEEEssd/StejanescuFP12> <https://dblp.org/rdf/schema#authoredBy> ?x FILTER (<https://dblp.org/rec/conf/IEEEssd/StejanescuFP12> != <https://dblp.org/rec/conf/icc/ZhengL0S19>) },"ASK {
 ?pub1 <https://dblp.org/rdf/schema#published> 'Achieving Efficient and Privacy-Preserving Top-k Query Over Vertically Distributed Data Sources'.
 ?pub2 <https://dblp.org/rdf/schema#published> 'TensoDentar - Equipment for measuring the extraction force of removable dentures and palatal plates'.
 ?author <https://dblp.org/rdf/schema#authored>?pub1.
  FILTER NOT EXISTS {?author <https://dblp.org/rdf/schema#authored>?pub2 }.",3.1640291682362007e-155,0.6666666666666666,"(0.8551149964332581, 0.8476541042327881, 0.8513681888580322)"
Wasn't the paper 'Multi-Task Feature Selection on Multiple Networks via Maximum Flows' not published in 2014?,ASK { <https://dblp.org/rec/conf/sdm/SugiyamaAGKB14> <https://dblp.org/rdf/schema#yearOfPublication> '2014' },"PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#>
PREFIX dblp: <https://dblp.org/rdf/schema#>
ASK {?paper <https://dblp.org/rdf/schema#yearOfPublication> '2014' FILTER NOT EXISTS {?paper <https://dblp.org/rec/conf/sdm/SugiyamaAGKB14> <https://dblp.org/rdf/schema#references>?paper } }",5.333156893552256e-155,0.7272727272727273,"(0.9400317072868347, 0.881499171257019, 0.9098250269889832)"
Was 'Enhanced Compressive Downlink CSI Recovery for FDD Massive MIMO Systems Using Weighted Block \u21131-Minimization' not not published in 2016?,ASK { <https://dblp.org/rec/journals/tcom/TsengWL16> <https://dblp.org/rdf/schema#yearOfPublication> '2016' },ASK {?paper <https://dblp.org/rdf/schema#yearOfPublication> '2016' FILTER NOT EXISTS {?paper <https://dblp.org/rec/journals/tcom/TsengWL16> } },6.887578243315168e-155,0.8571428571428571,"(0.9612812995910645, 0.9276883602142334, 0.9441861510276794)"
"Did the authors of the publication 'Research and improvement of k-means parallel multi-association clustering algorithm' not not publish 'Photo Tagging Over Time: A Longitudinal Study of the Role of Attention, Network Density, and Motivations'?",ASK { <https://dblp.org/rec/conf/ciat/HuangZ20> <https://dblp.org/rdf/schema#authoredBy> ?x . <https://dblp.org/rec/conf/icwsm/RussoN10> <https://dblp.org/rdf/schema#authoredBy> ?x FILTER (<https://dblp.org/rec/conf/icwsm/RussoN10> != <https://dblp.org/rec/conf/ciat/HuangZ20>) },ASK {?pub1 <https://dblp.org/rdf/schema#publishedIn> <https://dblp.org/rec/journals/corr/abs-1911-12060>.?pub1 <https://dblp.org/rdf/schema#authoredBy>?author.?pub2 <https://dblp.org/rdf/schema#publishedIn> <https://dblp.org/rec/journals/corr/abs-1409-0464>.?pub2 <https://dblp.org/rdf/schema#authoredBy>?author FILTER (?pub1!=?pub2) FILTER NOT EXISTS {?pub1 <https://dblp.org/rdf/schema#authoredBy>?author.?pub2 <https://dblp.org/rdf/schema#authoredBy>?author } },1.1640469867513693e-231,0.8103448275862069,"(0.8917296528816223, 0.8824180364608765, 0.8870493769645691)"
Wasn't the paper 'Reconstruction of Intermediate Views from Stereoscopic Images using a Rational Filter' not published in 1998?,ASK { <https://dblp.org/rec/conf/icip/PagliariPD98> <https://dblp.org/rdf/schema#yearOfPublication> '1998' },"ASK {?paper <https://dblp.org/rdf/schema#yearOfPublication> ""1998"" FILTER NOT EXISTS {?paper <https://dblp.org/rdf/schema#yearOfPublication> ""1998"" } }",1.2882297539194154e-231,0.75,"(0.9035658836364746, 0.9042673110961914, 0.9039164781570435)"
Was the publication 'From Building Systems Right to Building Right Systems - A Generic Architecture and Its Model Based Realization' not not published in 2018?,ASK { <https://dblp.org/rec/conf/staf/KulkarniR17> <https://dblp.org/rdf/schema#yearOfPublication> '2018' },ASK {?paper <https://dblp.org/rdf/schema#yearOfPublication> '2018' FILTER NOT EXISTS {?paper <https://dblp.org/rec/> <https://dblp.org/rec/conf/staf/KulkarniR17> } },6.5806869883189804e-155,0.8367346938775511,"(0.9601072669029236, 0.9270426630973816, 0.943285346031189)"
Haven't the authors of the publication 'A differential evolution approach for the common due date early/tardy job scheduling problem' not published a publication in Comput. Oper. Res.?,ASK { <https://dblp.org/rec/journals/cor/Nearchou08> <https://dblp.org/rdf/schema#authoredBy> ?x . ?y <https://dblp.org/rdf/schema#authoredBy> ?x FILTER (?y != <https://dblp.org/rec/journals/cor/Nearchou08>) . ?y <https://dblp.org/rdf/schema#publishedIn> 'Comput. Oper. Res.' },ASK {?x <https://dblp.org/rdf/schema#authoredBy>?y.?y <https://dblp.org/rdf/schema#authoredBy>?z.?z <https://dblp.org/rdf/schema#publishedIn>?p. FILTER (?p = 'Comput. Oper. Res.' &&?x!=?z) },2.061347560346437e-78,0.8867924528301887,"(0.9144136905670166, 0.9302247762680054, 0.9222514629364014)"
Have the authors of the paper 'Research on deep RIE-based through-Si-via micromachining for 3-D system-in-package integration' not not published the paper 'Rolled Fingerprint Construction Using MRF-Based Nonrigid Image Registration'?,ASK { <https://dblp.org/rec/conf/nems/MiaoJLZZSG09> <https://dblp.org/rdf/schema#authoredBy> ?x . <https://dblp.org/rec/journals/tip/KwonYL10> <https://dblp.org/rdf/schema#authoredBy> ?x FILTER (<https://dblp.org/rec/journals/tip/KwonYL10> != <https://dblp.org/rec/conf/nems/MiaoJLZZSG09>) },"ASK {
 ?p1 <https://dblp.org/rdf/schema#author>?a.
 ?p1 <https://dblp.org/rdf/schema#hasPublication> <https://dblp.org/rec/journals/tvlsi/FangL014>.
 ?p2 <https://dblp.org/rdf/schema#author>?a.
 ?p2 <https://dblp.org/rdf/schema#hasPublication> <https://dblp.org/rec/conf/paap/LiS15>.
  FILTER (?p1!=?p2)
  FILTER NOT EXISTS {
   ?p1 <https://dblp.org/rdf/schema#author>?a.
   ?p2 <https://dblp.org/rdf/schema#author>?a.
    FILTER (?p1!=?p2)
  }
}",4.177908019702813e-155,0.6984126984126984,"(0.884068489074707, 0.8633657693862915, 0.8735945224761963)"
Was the publication 'Bit manipulation in Fortran language' not not published in 1965?,ASK { <https://dblp.org/rec/journals/cacm/Tobey65> <https://dblp.org/rdf/schema#yearOfPublication> '1965' },ASK {?id <https://dblp.org/rdf/schema#yearOfPublication> '1965' FILTER NOT EXISTS {?id <https://dblp.org/rdf/schema#publishedIn> <https://dblp.org/rec/journals/cacm/Tobey65> } },6.5806869883189804e-155,0.8333333333333334,"(0.9530733823776245, 0.9212207794189453, 0.9368764162063599)"
Was 'Inductive database languages: requirements and examples' not not published in 2011?,ASK { <https://dblp.org/rec/journals/kais/RomeiT11> <https://dblp.org/rdf/schema#yearOfPublication> '2011' },ASK {?paper <https://dblp.org/rdf/schema#yearOfPublication> '2011' FILTER NOT EXISTS {?paper <https://dblp.org/rdf/schema#yearOfPublication> '2011' } },3.4077295621678842e-78,0.8125,"(0.9026415944099426, 0.9076907634735107, 0.9051591753959656)"
Wasn't 'The Unreasonable Effectiveness of Texture Transfer for Single Image Super-Resolution' not published in the year 2019?,ASK { <https://dblp.org/rec/conf/eccv/GondalS018> <https://dblp.org/rdf/schema#yearOfPublication> '2019' },"PREFIX dbpedia-owl: <http://dbpedia.org/ontology/>
PREFIX dblp: <http://dblp.org/rdf/schema#>
PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#>
PREFIX xsd: <http://www.w3.org/2001/XMLSchema#>

ASK {?paper a dbpedia-owl:AcademicPaper ;
          dblp:publishedIn?conf ;
          dblp:year?year.
  FILTER(?year = 2019 &&?paper <https://dblp.org/rec/conf/clrimg/McElvainH07> ||?paper <https://dblp.org/rec/conf/eccv/GondalS018>) }",9.418382295637229e-232,0.6190476190476191,"(0.8995422124862671, 0.8164159655570984, 0.8559656739234924)"
Did the authors of the publication 'Modeling and Simulation of an ABR Flow Control Algorithm Using a Virtual Source/Virtual Destination Switch' not not publish 'A shortest-path algorithm for solving the fleet management problem in underground mines'?,ASK { <https://dblp.org/rec/journals/simulation/Cseh02> <https://dblp.org/rdf/schema#authoredBy> ?x . <https://dblp.org/rec/journals/eor/GamacheGC05> <https://dblp.org/rdf/schema#authoredBy> ?x FILTER (<https://dblp.org/rec/journals/eor/GamacheGC05> != <https://dblp.org/rec/journals/simulation/Cseh02>) },ASK {?p <https://dblp.org/rdf/schema#published> <https://dblp.org/rec/journals/simulation/Cseh02>.?p <https://dblp.org/rdf/schema#authoredBy>?a. FILTER NOT EXISTS {?q <https://dblp.org/rdf/schema#published> <https://dblp.org/rec/journals/eor/GamacheGC05>.?q <https://dblp.org/rdf/schema#authoredBy>?a FILTER (?q!= <https://dblp.org/rec/journals/simulation/Cseh02>) } },5.1945147945938015e-155,0.9074074074074074,"(0.9266049861907959, 0.9169918298721313, 0.9217733144760132)"
Was the paper 'Enhancing personalized ranking quality through multidimensional modeling of inter-item competition' not not published in the year 2010?,ASK { <https://dblp.org/rec/conf/colcom/FengLSYD10> <https://dblp.org/rdf/schema#yearOfPublication> '2010' },ASK {?paper <https://dblp.org/rdf/schema#yearOfPublication> '2010' FILTER NOT EXISTS {?paper <https://dblp.org/rec/> <https://dblp.org/rec/conf/colcom/FengLSYD10> } },6.5806869883189804e-155,0.8541666666666666,"(0.9591934680938721, 0.9249980449676514, 0.941785454750061)"
Wasn't the paper 'The SALT - Readout ASIC for Silicon Strip Sensors of Upstream Tracker in the Upgraded LHCb Experiment' not published in 2022?,ASK { <https://dblp.org/rec/journals/sensors/BetetaAABBBBCCC22> <https://dblp.org/rdf/schema#yearOfPublication> '2022' },ASK {?paper <https://dblp.org/rdf/schema#yearOfPublication> '2022' FILTER NOT EXISTS {?paper <https://dblp.org/rdf/schema#yearOfPublication> '2022' } },3.4077295621678842e-78,0.75,"(0.8938896656036377, 0.9025695323944092, 0.8982086181640625)"
Didn't the authors of the paper 'Real-time low-power binocular stereo vision based on FPGA' not not publish 'Optimal Multi-hop Cellular Architecture for Wireless Communications'?,ASK { <https://dblp.org/rec/journals/jrtip/WuYY22> <https://dblp.org/rdf/schema#authoredBy> ?x . <https://dblp.org/rec/conf/lcn/TamHAB06> <https://dblp.org/rdf/schema#authoredBy> ?x FILTER (<https://dblp.org/rec/conf/lcn/TamHAB06> != <https://dblp.org/rec/journals/jrtip/WuYY22>) },ASK {?x <https://dblp.org/rdf/schema#authoredBy>?y.?y <https://dblp.org/rdf/schema#publishedIn> 'IEEE Wireless Communications and Networking Conference' FILTER NOT EXISTS {?y <https://dblp.org/rdf/schema#publishedIn> 'Real-time low-power binocular stereo vision based on FPGA' } },1.072268715173723e-231,0.6612903225806451,"(0.8741375803947449, 0.8823504447937012, 0.878224790096283)"
Did the authors of 'A joint resource allocation-channel coding design based on distributed source coding' not not publish a paper in Wirel. Commun. Mob. Comput.?,ASK { <https://dblp.org/rec/journals/wicomm/KhoshrooWXK15> <https://dblp.org/rdf/schema#authoredBy> ?x . ?y <https://dblp.org/rdf/schema#authoredBy> ?x FILTER (?y != <https://dblp.org/rec/journals/wicomm/KhoshrooWXK15>) . ?y <https://dblp.org/rdf/schema#publishedIn> 'Wirel. Commun. Mob. Comput.' },"ASK {
 ?paper <https://dblp.org/rdf/schema#authoredBy>?author.
 ?author <https://dblp.org/rdf/schema#authored> <https://dblp.org/rec/journals/wicomm/KhoshrooWXK15>.
 ?paper <https://dblp.org/rdf/schema#publishedIn> 'Wirel. Commun. Mob. Comput.'.
  FILTER NOT EXISTS {?paper <https://dblp.org/rdf/schema#publishedIn> 'Wirel. Commun. Mob. Comput.' }
}",0.2245166162074563,0.8571428571428571,"(0.8968782424926758, 0.8980628848075867, 0.8974701166152954)"
Have the authors of the paper 'A Unifying Approach to Robust Convex Infinite Optimization Duality' not not published the paper 'Differential Virtual Instrumentation with Continuously'?,ASK { <https://dblp.org/rec/journals/jota/DinhGCV17> <https://dblp.org/rdf/schema#authoredBy> ?x . <https://dblp.org/rec/conf/itc/DintemanB93> <https://dblp.org/rdf/schema#authoredBy> ?x FILTER (<https://dblp.org/rec/conf/itc/DintemanB93> != <https://dblp.org/rec/journals/jota/DinhGCV17>) },"ASK {
 ?p1 <https://dblp.org/rdf/schema#authoredBy>?x.
 ?p2 <https://dblp.org/rec/journals/jota/DinhGCV17> <https://dblp.org/rdf/schema#authoredBy>?x.
 ?p1 <https://dblp.org/rdf/schema#published>?p3.
 ?p2 <https://dblp.org/rdf/schema#published>?p4.
  FILTER (?p1!=?p2).
  FILTER NOT EXISTS {?p1 <https://dblp.org/rdf/schema#published>?p4.
                    ?p2 <https://dblp.org/rdf/schema#published>?p3 }
}",4.811208997101563e-155,0.8813559322033898,"(0.8995367884635925, 0.8577083349227905, 0.8781247735023499)"
Wasn't the paper 'Induction generator using AC/DC/AC PWM converters and its application to the wind-energy systems' not published in 2013?,ASK { <https://dblp.org/rec/conf/eurocon/MehdiBMB13> <https://dblp.org/rdf/schema#yearOfPublication> '2013' },ASK {?paper <https://dblp.org/rdf/schema#yearOfPublication> '2013' FILTER NOT EXISTS {?paper <https://dblp.org/rdf/schema#yearOfPublication> '2013' } },3.4077295621678842e-78,0.7755102040816326,"(0.9026365280151367, 0.9094110727310181, 0.906011164188385)"
Haven't the authors of the publication 'Ubiquitous Healthcare System for Analysis of Chronic Patients' Biological and Lifelog Data' not published the paper 'Automatic symmetry based cluster approach for anomalous brain identification in PET scan image : An Analysis'?,ASK { <https://dblp.org/rec/journals/access/KimYKSS18> <https://dblp.org/rdf/schema#authoredBy> ?x . <https://dblp.org/rec/journals/corr/abs-1303-0644> <https://dblp.org/rdf/schema#authoredBy> ?x FILTER (<https://dblp.org/rec/journals/corr/abs-1303-0644> != <https://dblp.org/rec/journals/access/KimYKSS18>) },"ASK {
 ?paper1 <https://dblp.org/rdf/schema#hasAuthor>?author.
 ?paper2 <https://dblp.org/rdf/schema#hasAuthor>?author.
  FILTER (?paper1 = <https://dblp.org/rec/journals/sensors/SuLTGK18> ||?paper1 = <https://dblp.org/rec/journals/access/KimYKSS18> ||?paper1 = <https://dblp.org/rec/journals/corr/abs-1303-0644>).
  FILTER (?paper2 = <https://dblp.org/rec/conf/fusion/GrossNS10>).
  FILTER (?paper1!=?paper2).
  FILTER NOT EXISTS {?paper1 <https://dblp.org/rdf/schema#hasAuthor>?author.?paper2 <https://dblp.org/rdf/schema#hasAuthor>?author FILTER (?paper1!=?paper2) }
}",3.974539328672128e-155,0.8333333333333334,"(0.909521222114563, 0.8620439767837524, 0.88514643907547)"
Didn't the authors of the paper 'A privacy-preserving social-assisted mobile content dissemination scheme in DTNs' not not publish 'Trends in European Cross-Border Securities Settlement - TARGET2-Securities and the Code of Conduct'?,ASK { <https://dblp.org/rec/conf/infocom/GuoZYF13> <https://dblp.org/rdf/schema#authoredBy> ?x . <https://dblp.org/rec/conf/financecom/Schaper07> <https://dblp.org/rdf/schema#authoredBy> ?x FILTER (<https://dblp.org/rec/conf/financecom/Schaper07> != <https://dblp.org/rec/conf/infocom/GuoZYF13>) },ASK {?x <https://dblp.org/rdf/schema#author> 'A privacy-preserving social-assisted mobile content dissemination scheme in DTNs'.?x <https://dblp.org/rdf/schema#author> 'Trends in European Cross-Border Securities Settlement - TARGET2-Securities and the Code of Conduct' FILTER NOT EXISTS {?x <https://dblp.org/rdf/schema#author> 'A privacy-preserving social-assisted mobile content dissemination scheme in DTNs' } },9.418382295637229e-232,0.6833333333333333,"(0.8664493560791016, 0.8556762933731079, 0.8610291481018066)"
Wasn't the paper 'Optimal Stackelberg Strategies for Closed-Loop Supply Chain with Third-Party Reverse Logistics' not published in 2012?,ASK { <https://dblp.org/rec/journals/apjor/YanS12> <https://dblp.org/rdf/schema#yearOfPublication> '2012' },ASK {?paper <https://dblp.org/rdf/schema#yearOfPublication> '2012' FILTER NOT EXISTS {?paper <https://dblp.org/rdf/schema#yearOfPublication> '2012' } },3.4077295621678842e-78,0.7708333333333334,"(0.901337742805481, 0.9033493995666504, 0.9023424983024597)"
Was the publication 'Formula Processing on Physical Systems by Symmetry' not not published in 1997?,ASK { <https://dblp.org/rec/journals/compsys/Ishida97> <https://dblp.org/rdf/schema#yearOfPublication> '1997' },ASK {?pub <https://dblp.org/rdf/schema#yearOfPublication> '1997' FILTER NOT EXISTS {?pub <https://dblp.org/rdf/schema#yearOfPublication> '1997' } },3.4077295621678842e-78,0.8085106382978723,"(0.9079380035400391, 0.9120087027549744, 0.9099687337875366)"
Was the paper 'Rejection of out-of-vocabulary words using phoneme confidence likelihood' not not published in the year 1998?,ASK { <https://dblp.org/rec/conf/icassp/JitsuhiroTA98> <https://dblp.org/rdf/schema#yearOfPublication> '1998' },ASK {?paper <https://dblp.org/rdf/schema#yearOfPublication> '1998' FILTER NOT EXISTS {?paper <https://dblp.org/rdf/schema#hasPublisher> <https://dblp.org/rec/conf/icassp/JitsuhiroTA98> } },6.5806869883189804e-155,0.8297872340425532,"(0.9508852362632751, 0.9172589778900146, 0.9337694048881531)"
Didn't the authors of the paper 'Bayesian approach for inverse obstacle scattering with Poisson data' not not publish 'Feature selection for medical diagnosis : Evaluation for cardiovascular diseases'?,ASK { <https://dblp.org/rec/journals/corr/abs-1907-03955> <https://dblp.org/rdf/schema#authoredBy> ?x . <https://dblp.org/rec/journals/eswa/ShilaskarG13> <https://dblp.org/rdf/schema#authoredBy> ?x FILTER (<https://dblp.org/rec/journals/eswa/ShilaskarG13> != <https://dblp.org/rec/journals/corr/abs-1907-03955>) },"ASK {
 ?paper1 <https://dblp.org/rdf/schema#hasAuthor>?author.
 ?paper2 <https://dblp.org/rdf/schema#hasAuthor>?author.
  FILTER (?paper1 = <https://dblp.org/rec/journals/corr/abs-1907-03955> ||?paper1 = <https://dblp.org/rec/journals/eswa/ShilaskarG13>).
  FILTER (?paper2 = <https://dblp.org/rec/conf/iccai/Zeng0RL021> ||?paper2 = <https://dblp.org/rec/journals/tii/LoweSYKGS18>).
  FILTER (?paper1!=?paper2).
  FILTER NOT EXISTS {
   ?paper1 <https://dblp.org/rdf/schema#hasAuthor>?author.
   ?paper2 <https://dblp.org/rdf/schema#hasAuthor>?author.
    FILTER (?paper1 =?paper2).
  }
}",3.797764026717455e-155,0.8125,"(0.9144406318664551, 0.8545513153076172, 0.8834822177886963)"
"Was the publication 'Visual Object Tracking and Servoing Control of a Nano-Scale Quadrotor: System, Algorithms, and Experiments' not not published in 2021?",ASK { <https://dblp.org/rec/journals/ieeejas/LiuMZC21> <https://dblp.org/rdf/schema#yearOfPublication> '2021' },"PREFIX dblp: <https://dblp.org/rdf/schema#>
ASK {?id dblp:yearOfPublication '2021' FILTER (?id!= <https://dblp.org/rec/journals/ieeejas/LiuMZC21> ) }",1.384292958842266e-231,0.7777777777777778,"(0.9460968375205994, 0.9040235877037048, 0.9245818257331848)"
Wasn't the paper 'FPGA implementation of a near computation free image compression scheme based on adaptive decimation' not published in 2003?,ASK { <https://dblp.org/rec/journals/integration/WuTT03> <https://dblp.org/rdf/schema#yearOfPublication> '2003' },ASK {?paper <https://dblp.org/rdf/schema#yearOfPublication> '2003' FILTER NOT EXISTS {?paper <https://dblp.org/rdf/schema#yearOfPublication> '2003' } },3.4077295621678842e-78,0.7916666666666666,"(0.9079007506370544, 0.9077077507972717, 0.9078042507171631)"
"Was the publication 'The Effects of Filter's Class, Cutoff Frequencies, and Independent Component Analysis on the Amplitude of Somatosensory Evoked Potentials Recorded from Healthy Volunteers' not not published in 2019?",ASK { <https://dblp.org/rec/journals/sensors/NavidNLDH19> <https://dblp.org/rdf/schema#yearOfPublication> '2019' },"PREFIX dblp: <https://dblp.org/rdf/schema#>

ASK {
 ?pub a dblp:Publication.
 ?pub dblp:yearOfPublication ""2019"".
  FILTER NOT EXISTS {?pub dblp:yearOfPublication ""2019"".
                    ?pub dblp:uri <https://dblp.org/rec/journals/sensors/NavidNLDH19> }
}",4.550160538169341e-155,0.8113207547169812,"(0.9331303834915161, 0.830439567565918, 0.8787951469421387)"
Did the authors of 'Probabilistic RF-Assisted Camera Wake-Up through Self-Supervised Gaussian Process Regression' not not publish a paper in CoRR?,ASK { <https://dblp.org/rec/journals/corr/abs-2102-03350> <https://dblp.org/rdf/schema#authoredBy> ?x . ?y <https://dblp.org/rdf/schema#authoredBy> ?x FILTER (?y != <https://dblp.org/rec/journals/corr/abs-2102-03350>) . ?y <https://dblp.org/rdf/schema#publishedIn> 'CoRR' },ASK {?x <https://dblp.org/rdf/schema#authoredBy>?y.?y <https://dblp.org/rdf/schema#publishedIn> 'CoRR' FILTER NOT EXISTS {?x <https://dblp.org/rdf/schema#publishedIn> 'CoRR' } },2.2970499956305193e-78,0.75,"(0.9010307788848877, 0.9307082891464233, 0.9156291484832764)"
Wasn't 'Asymptotic sojourn time analysis of finite-source M/M/1 retrial queueing system with collisions and server subject to breakdowns and repairs' not published in the year 2020?,ASK { <https://dblp.org/rec/journals/anor/NazarovSKT20> <https://dblp.org/rdf/schema#yearOfPublication> '2020' },ASK {?paper <https://dblp.org/rdf/schema#yearOfPublication> '2020' FILTER NOT EXISTS {?paper <https://dblp.org/rdf/schema#yearOfPublication> '2020' } },3.4077295621678842e-78,0.7916666666666666,"(0.898375928401947, 0.9075956344604492, 0.9029622673988342)"
Wasn't the paper 'A new application of adaptive noise cancellation' not published in 1986?,ASK { <https://dblp.org/rec/journals/tsp/HarrisonLS86> <https://dblp.org/rdf/schema#yearOfPublication> '1986' },ASK {?paper <https://dblp.org/rdf/schema#yearOfPublication> '1986' FILTER NOT EXISTS {?paper <https://dblp.org/rdf/schema#yearOfPublication> '1986' } },3.4077295621678842e-78,0.7959183673469388,"(0.9061957597732544, 0.9069738388061523, 0.906584620475769)"
Wasn't the paper 'Integrating Knowledge Management Process inside New Product Development Phase: The Network Model' not published in 2008?,ASK { <https://dblp.org/rec/conf/sitis/HanandehCZ08> <https://dblp.org/rdf/schema#yearOfPublication> '2008' },"ASK {?paper <https://dblp.org/rdf/schema#yearOfPublication> ""2008"" FILTER NOT EXISTS {?paper <https://dblp.org/rdf/schema#yearOfPublication> ""2008"" } }",1.2882297539194154e-231,0.72,"(0.8941705226898193, 0.9076648950576782, 0.9008671641349792)"
Didn't the authors of the paper 'Pancode and Boxcharts: Structured Programming Revisited' not not publish 'Two-Dimensional Spectrum for BiSAR Derivation Based on Lagrange Inversion Theorem'?,ASK { <https://dblp.org/rec/journals/sigplan/Jonsson87> <https://dblp.org/rdf/schema#authoredBy> ?x . <https://dblp.org/rec/journals/lgrs/VuSP14> <https://dblp.org/rdf/schema#authoredBy> ?x FILTER (<https://dblp.org/rec/journals/lgrs/VuSP14> != <https://dblp.org/rec/journals/sigplan/Jonsson87>) },"ASK {
 ?paper1 <https://dblp.org/rdf/schema#hasAuthor>?author.
 ?paper2 <https://dblp.org/rdf/schema#hasAuthor>?author.
  FILTER (?paper1 = <https://dblp.org/rec/journals/sigplan/Jonsson87> ||?paper1 = <https://dblp.org/rec/journals/lgrs/VuSP14>).
  FILTER (?paper2 = <https://dblp.org/rec/journals/sigplan/Pancode87> ||?paper2 = <https://dblp.org/rec/journals/lgrs/Two-Dimensional89>).
  FILTER (?paper1!=?paper2).
  FILTER NOT EXISTS {?paper1 <https://dblp.org/rdf/schema#hasAuthor>?author.?paper2 <https://dblp.org/rdf/schema#hasAuthor>?author. FILTER (?paper1!=?paper2) }. }",3.974539328672128e-155,0.7903225806451613,"(0.9198375940322876, 0.8724607825279236, 0.8955230712890625)"
