Question,gt_sparql,generated_sparql,BLEU,Jaccard,BERTScore
In which venues were 'Organizational Learning from the Perspective of Knowledge Maturing Activities' and 'Hitting Selected (Odd) Cycles' published?,SELECT DISTINCT ?answer WHERE { { <https://dblp.org/rec/journals/tlt/KaschigMSLSBBBBKM13> <https://dblp.org/rdf/schema#publishedIn> ?answer } UNION { <https://dblp.org/rec/journals/siamdm/LokshtanovMRS17> <https://dblp.org/rdf/schema#publishedIn> ?answer } },"```sparql
SELECT DISTINCT ?answer WHERE { 
  {<https://dblp.org/rec/conf/ecai/ChienCWLJ12> <https://dblp.org/rdf/schema#publishedIn> ?answer}
 UNION
  {<https://dblp.org/rec/journals/jcss/Lovasz83> <https://dblp.org/rdf/schema#publishedIn> ?answer}
}
```",0.24623798326813903,0.8214285714285714,"(0.9359139204025269, 0.9364657402038574, 0.9361897110939026)"
Who are the authors of 'Termination handling in inter-organisational workflows-an exception management approach' and 'Refined cyclic sieving on words for the major index statistic'?,SELECT DISTINCT ?answer WHERE { { <https://dblp.org/rec/conf/pdp/Ludwig99> <https://dblp.org/rdf/schema#authoredBy> ?answer } UNION { <https://dblp.org/rec/conf/pdp/Ludwig99> <https://dblp.org/rdf/schema#authoredBy> ?answer } },"```sparql
SELECT DISTINCT ?answer WHERE { { <https://dblp.org/rec/conf/pdp/Ludwig99> <https://dblp.org/rdf/schema#authoredBy> ?answer } UNION { <https://dblp.org/rec/conf/pdp/Ludwig99> <https://dblp.org/rdf/schema#authoredBy> ?answer } } 
```",1.0,1.0,"(1.0, 1.0, 1.0)"
Count the number of authors of 'Unsupervised Knowledge-Transfer for Learned Image Reconstruction' and 'Soft-decision decoding of Reed-Muller codes as generalized multiple concatenated codes'.,SELECT DISTINCT ?answer WHERE { { <https://dblp.org/rec/journals/corr/abs-2107-02572> <https://dblp.org/rdf/schema#numberOfCreators> ?answer } UNION { <https://dblp.org/rec/journals/tit/SchnablB95> <https://dblp.org/rdf/schema#numberOfCreators> ?answer } },"```sparql
SELECT (COUNT(DISTINCT ?answer) AS ?count) WHERE { <https://dblp.org/rec/journals/corr/abs-2107-02572> <https://dblp.org/rdf/schema#authoredBy> ?x . ?x <https://dblp.org/rdf/schema#primaryAffiliation> ?answer } 
```",7.063656755191342e-155,0.8928571428571429,"(0.9125685691833496, 0.9092525243759155, 0.910907506942749)"
When were the publications 'Development of a dialogue-based guidance system for narrow area navigation' and 'The emergence of abnormal hypersynchronization in the anatomical structural network of human brain' published?,SELECT DISTINCT ?answer WHERE { { <https://dblp.org/rec/journals/ipm/YoshidaMP21> <https://dblp.org/rdf/schema#yearOfPublication> ?answer } UNION { <https://dblp.org/rec/journals/neuroimage/YanL13> <https://dblp.org/rdf/schema#yearOfPublication> ?answer } },"SELECT DISTINCT ?answer WHERE { { <https://dblp.org/rec/conf/aaai/TakahashiK07> <https://dblp.org/rdf/schema#yearOfPublication> ?answer } UNION { <https://dblp.org/rec/journals/brain/JiangJWL21> <https://dblp.org/rdf/schema#yearOfPublication> ?answer } } 
",0.6422727797927412,0.8545454545454545,"(0.9653292298316956, 0.9614402055740356, 0.963380753993988)"
Mention the number of authors of 'Networking verification process and environments: an extension of the product realization process for new network capabilities' and 'A feasibility study of ic chip wire bond inspection'.,SELECT DISTINCT ?answer WHERE { { <https://dblp.org/rec/conf/itc/MastorisN90> <https://dblp.org/rdf/schema#numberOfCreators> ?answer } UNION { <https://dblp.org/rec/journals/jfr/PalPL88> <https://dblp.org/rdf/schema#numberOfCreators> ?answer } },"```sparql
SELECT ?answer WHERE { <https://dblp.org/rec/conf/itc/MastorisN90> <https://dblp.org/rdf/schema#numberOfCreators> ?answer } 
```",0.22447821150214162,0.875,"(0.9173979759216309, 0.9485498666763306, 0.9327138662338257)"
In which years were 'Multihop Relaying in Millimeter Wave Networks: A Proportionally Fair Cooperative Network Formation Game' and 'A virtual reality-based data analysis for optimizing freehand external ventricular drain insertion' published?,SELECT DISTINCT ?answer WHERE { { <https://dblp.org/rec/journals/corr/AbuzainabT15> <https://dblp.org/rdf/schema#yearOfPublication> ?answer } UNION { <https://dblp.org/rec/journals/cars/YiHDLHH21> <https://dblp.org/rdf/schema#yearOfPublication> ?answer } },"```sparql
SELECT DISTINCT ?answer MIN(xsd:integer(?y)) AS ?y WHERE { 
{ <https://dblp.org/rec/journals/tmc/ChenL15> <https://dblp.org/rdf/schema#yearOfPublication> ?y }
UNION
{ <https://dblp.org/rec/conf/miccai/LiYWXZ16> <https://dblp.org/rdf/schema#yearOfPublication> ?y } 
} 
```",5.458995599021599e-78,0.8305084745762712,"(0.9339615106582642, 0.9084633588790894, 0.9210360050201416)"
When were the papers 'A computer graphics assisted system for management' and 'Towards high repetition rate operational quantum relay at telecom wavelength' published?,SELECT DISTINCT ?answer WHERE { { <https://dblp.org/rec/conf/afips/Chauhan73> <https://dblp.org/rdf/schema#yearOfPublication> ?answer } UNION { <https://dblp.org/rec/conf/icton/NgahDLAT14> <https://dblp.org/rdf/schema#yearOfPublication> ?answer } },"SELECT DISTINCT ?answer WHERE { { <https://dblp.org/rec/journals/compappl/KuoC82> <https://dblp.org/rdf/schema#yearOfPublication> ?answer } UNION { <https://dblp.org/rec/conf/qcrypt/WangZS19> <https://dblp.org/rdf/schema#yearOfPublication> ?answer } } 
",0.6422727797927412,0.8035714285714286,"(0.9666389226913452, 0.962570309638977, 0.9646003246307373)"
"When were the publications 'Muscle-Powered Counterpulsation for Untethered, Non-Blood-Contacting Cardiac Support: A Path to Destination Therapy' and 'Motion Artifact Reduction in Photopleythysmography Using Magnitude-Based Frequency Domain Independent Component Analysis' published?",SELECT DISTINCT ?answer WHERE { { <https://dblp.org/rec/journals/tbe/HanAT20> <https://dblp.org/rdf/schema#yearOfPublication> ?answer } UNION { <https://dblp.org/rec/conf/icccn/KrishnanNW08> <https://dblp.org/rdf/schema#yearOfPublication> ?answer } },"```sparql
SELECT DISTINCT ?answer WHERE { { <https://dblp.org/rec/journals/ijrobotics/KatzC17> <https://dblp.org/rdf/schema#yearOfPublication> ?answer } UNION { <https://dblp.org/rec/conf/embc/ChenLWZ16> <https://dblp.org/rdf/schema#yearOfPublication> ?answer } } 
```",0.6422727797927412,0.8363636363636363,"(0.9665122032165527, 0.9591972827911377, 0.9628408551216125)"
Mention the venues in which 'An analysis of a class of neural networks for solving linear programming problems' and 'Adaptive Markov Logic Networks: Learning Statistical Relational Models with Dynamic Parameters' were published.,SELECT DISTINCT ?answer WHERE { { <https://dblp.org/rec/journals/tac/ChongHZ99> <https://dblp.org/rdf/schema#publishedIn> ?answer } UNION { <https://dblp.org/rec/conf/ecai/JainBB10> <https://dblp.org/rdf/schema#publishedIn> ?answer } },"```sparql
SELECT DISTINCT ?answer WHERE { { <https://dblp.org/rec/conf/aaai/Tsitsiklis89> <https://dblp.org/rdf/schema#publishedIn> ?answer } UNION { <https://dblp.org/rec/conf/nips-workshops/Kersting04> <https://dblp.org/rdf/schema#publishedIn> ?answer } }
```",0.6422727797927412,0.8148148148148148,"(0.962410569190979, 0.9521236419677734, 0.9572394490242004)"
Mention the years in which 'Feature-Based Constraint Deep CNN Method for Mapping Rainfall-Induced Landslides in Remote Regions With Mountainous Terrain: An Application to Brazil' and 'Flexible abbreviation of words in a computer language' were published.,SELECT DISTINCT ?answer WHERE { { <https://dblp.org/rec/journals/staeors/XuWWSG22> <https://dblp.org/rdf/schema#yearOfPublication> ?answer } UNION { <https://dblp.org/rec/journals/cacm/LoomisR63> <https://dblp.org/rdf/schema#yearOfPublication> ?answer } },"```sparql
SELECT DISTINCT ?answer WHERE { { <https://dblp.org/rec/journals/ijgi/ChenS19> <https://dblp.org/rdf/schema#yearOfPublication> ?answer } UNION { <https://dblp.org/rec/conf/coling/SaltonG87> <https://dblp.org/rdf/schema#yearOfPublication> ?answer } } 
```",0.6422727797927412,0.8518518518518519,"(0.9586411714553833, 0.9659102559089661, 0.9622619152069092)"
Mention the years in which 'Financial and strategic motivations behind IS outsourcing' and 'Image PCA: A New Approach for Face Recognition' were published.,SELECT DISTINCT ?answer WHERE { { <https://dblp.org/rec/journals/jitech/McLellanMB95> <https://dblp.org/rdf/schema#yearOfPublication> ?answer } UNION { <https://dblp.org/rec/conf/icassp/WenS07> <https://dblp.org/rdf/schema#yearOfPublication> ?answer } },"```sparql
SELECT DISTINCT ?answer WHERE { { <https://dblp.org/rec/conf/isom/ChenW06> <https://dblp.org/rdf/schema#yearOfPublication> ?answer } UNION { <https://dblp.org/rec/journals/pr/ZhaoLZZ01> <https://dblp.org/rdf/schema#yearOfPublication> ?answer } }
```",0.6422727797927412,0.8518518518518519,"(0.9575915336608887, 0.9643816351890564, 0.9609745144844055)"
Mention the years in which 'Prioritized-virtual-time CSMA: head-of-the-line priority classes without added overhead' and 'Generalized derivatives of the optimal value of a linear program with respect to matrix coefficients' were published.,SELECT DISTINCT ?answer WHERE { { <https://dblp.org/rec/journals/tcom/Molle91> <https://dblp.org/rdf/schema#yearOfPublication> ?answer } UNION { <https://dblp.org/rec/journals/eor/WolfS21> <https://dblp.org/rdf/schema#yearOfPublication> ?answer } },"SELECT DISTINCT ?answer WHERE { { <https://dblp.org/rec/journals/tocs/WangC93> <https://dblp.org/rdf/schema#yearOfPublication> ?answer } UNION { <https://dblp.org/rec/conf/focs/Mangasarian81> <https://dblp.org/rdf/schema#yearOfPublication> ?answer } } 
",0.6422727797927412,0.9411764705882353,"(0.9665602445602417, 0.9581527709960938, 0.9623381495475769)"
Mention the number of authors of 'On the Correctness of the Factoring Transformation' and 'Semi-Markoffprozesse und deren Anwendung - Das aktuelle Schlagwort'.,SELECT DISTINCT ?answer WHERE { { <https://dblp.org/rec/conf/flops/Iranzo02> <https://dblp.org/rdf/schema#numberOfCreators> ?answer } UNION { <https://dblp.org/rec/journals/insk/Tzschach85> <https://dblp.org/rdf/schema#numberOfCreators> ?answer } },"```sparql
SELECT (COUNT(?x) AS ?count) WHERE { <https://dblp.org/rec/conf/flops/Iranzo02> <https://dblp.org/rdf/schema#authoredBy> ?x } 
```",4.276667152716379e-155,0.7636363636363637,"(0.8943907022476196, 0.9086348414421082, 0.9014565944671631)"
Name the authors of 'Estimating Energy Expenditure With Multiple Models Using Different Wearable Sensors' and 'Fighting COVID-19: Convolutional Neural Network for Elevator User's Speech Classification in Bahasa Indonesia'.,SELECT DISTINCT ?answer WHERE { { <https://dblp.org/rec/journals/titb/CvetkovicML16> <https://dblp.org/rdf/schema#authoredBy> ?answer } UNION { <https://dblp.org/rec/journals/titb/CvetkovicML16> <https://dblp.org/rdf/schema#authoredBy> ?answer } },"```sparql
SELECT DISTINCT ?answer WHERE { { <https://dblp.org/rec/journals/titb/CvetkovicML16> <https://dblp.org/rdf/schema#authoredBy> ?answer } UNION { <https://dblp.org/rec/journals/titb/CvetkovicML16> <https://dblp.org/rdf/schema#authoredBy> ?answer } } 
```",1.0,1.0,"(1.0, 1.0, 1.0)"
Who are the authors of the paper 'Proportional-based Resource Allocation Control with QoS Adaptation for IEEE 80211ax' and 'An Analysis of MFCC-like Parametric Audio Features for Keyphrase Spotting Applications'?,SELECT DISTINCT ?answer WHERE { { <https://dblp.org/rec/conf/icc/FilosoKHTMT20> <https://dblp.org/rdf/schema#authoredBy> ?answer } UNION { <https://dblp.org/rec/conf/icc/FilosoKHTMT20> <https://dblp.org/rdf/schema#authoredBy> ?answer } },"SELECT DISTINCT ?answer WHERE { { <https://dblp.org/rec/<paper_id>> <https://dblp.org/rdf/schema#authoredBy> ?answer } UNION { <https://dblp.org/rec/<paper_id2>> <https://dblp.org/rdf/schema#authoredBy> ?answer } } 
",0.6422727797927412,0.9,"(0.9456276893615723, 0.96099853515625, 0.9532511830329895)"
When were the publications 'Games ad hoc networks play' and 'Nash equilibria of Over-The-Counter bargaining for insurance risk redistributions: The role of a regulator' published?,SELECT DISTINCT ?answer WHERE { { <https://dblp.org/rec/conf/dialm/Rajaraman10> <https://dblp.org/rdf/schema#yearOfPublication> ?answer } UNION { <https://dblp.org/rec/journals/eor/Boonen16> <https://dblp.org/rdf/schema#yearOfPublication> ?answer } },"```sparql
SELECT DISTINCT ?answer WHERE { { <https://dblp.org/rec/conf/gameon/LiN08> <https://dblp.org/rdf/schema#yearOfPublication> ?answer } UNION { <https://dblp.org/rec/journals/ijgt/NashC13> <https://dblp.org/rdf/schema#yearOfPublication> ?answer } }
```",0.6422727797927412,0.9215686274509803,"(0.9678879976272583, 0.9712406396865845, 0.9695613980293274)"
Name the authors of 'Optimizing Runtime XML Processing in Relational Databases' and 'Automated detection of COVID-19 using ensemble of transfer learning with deep convolutional neural network based on CT scans'.,SELECT DISTINCT ?answer WHERE { { <https://dblp.org/rec/conf/xsym/KoganSRHK05> <https://dblp.org/rdf/schema#authoredBy> ?answer } UNION { <https://dblp.org/rec/conf/xsym/KoganSRHK05> <https://dblp.org/rdf/schema#authoredBy> ?answer } },"```sparql
SELECT DISTINCT ?answer WHERE { { <https://dblp.org/rec/conf/xsym/KoganSRHK05> <https://dblp.org/rdf/schema#authoredBy> ?answer } UNION { <https://dblp.org/rec/conf/xsym/KoganSRHK05> <https://dblp.org/rdf/schema#authoredBy> ?answer } } 
```",1.0,1.0,"(1.0, 1.0, 1.0)"
Mention the venues in which 'Computing Voronoi diagrams in digital pictures' and 'Degrees of isomorphism types and countably categorical groups' were published.,SELECT DISTINCT ?answer WHERE { { <https://dblp.org/rec/journals/prl/ArcelliB86> <https://dblp.org/rdf/schema#publishedIn> ?answer } UNION { <https://dblp.org/rec/journals/aml/Ivanov12> <https://dblp.org/rdf/schema#publishedIn> ?answer } },"SELECT DISTINCT ?answer WHERE { { <https://dblp.org/rec/conf/compgeom/Shamos85> <https://dblp.org/rdf/schema#publishedIn> ?answer } UNION { <https://dblp.org/rec/journals/jlogic/Higman61> <https://dblp.org/rdf/schema#publishedIn> ?answer } } 
",0.6422727797927412,0.9019607843137255,"(0.961510181427002, 0.9587951898574829, 0.9601507782936096)"
When were 'Organizational Learning at University' and 'Ant Intelligent Robot: A Versatile and Low Cost Miniature Mobile Robot Platform for Swarm Robotics Research and Education' published?,SELECT DISTINCT ?answer WHERE { { <https://dblp.org/rec/conf/ectel/AbelLL07> <https://dblp.org/rdf/schema#yearOfPublication> ?answer } UNION { <https://dblp.org/rec/conf/bionetics/NovischiF15> <https://dblp.org/rdf/schema#yearOfPublication> ?answer } },"```sparql
SELECT DISTINCT ?answer WHERE { { <https://dblp.org/rec/books/book/SmithR07> <https://dblp.org/rdf/schema#yearOfPublication> ?answer } UNION { <https://dblp.org/rec/conf/iros/SchreiberK21> <https://dblp.org/rdf/schema#yearOfPublication> ?answer } }
```",0.6422727797927412,0.8703703703703703,"(0.9586936235427856, 0.9632476568222046, 0.9609652757644653)"
In which years were 'Motion Compensated Temporal Image Signature Approach' and 'Heterogeneous Graph Attention Networks for Early Detection of Rumors on Twitter' published?,SELECT DISTINCT ?answer WHERE { { <https://dblp.org/rec/conf/visapp/QureshiL15> <https://dblp.org/rdf/schema#yearOfPublication> ?answer } UNION { <https://dblp.org/rec/journals/corr/abs-2006-05866> <https://dblp.org/rdf/schema#yearOfPublication> ?answer } },"```sparql
SELECT DISTINCT ?answer WHERE { { <https://dblp.org/rec/conf/icip/WuZLL17> <https://dblp.org/rdf/schema#yearOfPublication> ?answer } UNION { <https://dblp.org/rec/journals/arxiv/2003.08965> <https://dblp.org/rdf/schema#yearOfPublication> ?answer } }
```",0.6422727797927412,0.8813559322033898,"(0.9634496569633484, 0.9708471298217773, 0.9671342372894287)"
Mention the venues in which 'Improving LSA-based Summarization with Anaphora Resolution' and 'A Librarian's Guide on How to Publish Sre\u0107ko Jelu\u0161i\u0107 and Ivanka Stri\u010Devi\u0107' were published.,SELECT DISTINCT ?answer WHERE { { <https://dblp.org/rec/conf/naacl/SteinbergerKPS05> <https://dblp.org/rdf/schema#publishedIn> ?answer } UNION { <https://dblp.org/rec/journals/lp/Clark12> <https://dblp.org/rdf/schema#publishedIn> ?answer } },"```sparql
SELECT DISTINCT ?answer WHERE { 
{ <https://dblp.org/rec/conf/acl/HarabagiuC03> <https://dblp.org/rdf/schema#publishedIn> ?answer } UNION { <https://dblp.org/rec/journals/dlib/JelusicS12> <https://dblp.org/rdf/schema#publishedIn> ?answer }
} 
```",0.6422727797927412,0.8679245283018868,"(0.9648590087890625, 0.9514092803001404, 0.9580869674682617)"
How many authors did 'Unlabeled Data Improves Adversarial Robustness' and 'Kinematic based Human Motion Analysis in Infrared Sequences' have?,SELECT DISTINCT ?answer WHERE { { <https://dblp.org/rec/journals/corr/abs-1905-13736> <https://dblp.org/rdf/schema#numberOfCreators> ?answer } UNION { <https://dblp.org/rec/conf/wacv/BhanuH02> <https://dblp.org/rdf/schema#numberOfCreators> ?answer } },"```sparql
SELECT ?answer WHERE { 
  { <https://dblp.org/rec/conf/iclr/chenZLS19> <https://dblp.org/rdf/schema#numberOfCreators> ?answer } UNION 
  { <https://dblp.org/rec/journals/cviu/xuLZXW05> <https://dblp.org/rdf/schema#numberOfCreators> ?answer } 
}
```",0.5141708532663253,0.7931034482758621,"(0.942956268787384, 0.9383795261383057, 0.9406623840332031)"
Who are the authors of the paper 'Understanding Effect of Sentiment Content Toward Information Diffusion Pattern in Online Social Networks: A Case Study on TweetScope' and the publication 'Automated Vulnerability Modeling and Verification for Penetration Testing Using Petri Nets'?,SELECT DISTINCT ?answer WHERE { { <https://dblp.org/rec/conf/iccasa/TrungNJC13> <https://dblp.org/rdf/schema#authoredBy> ?answer } UNION { <https://dblp.org/rec/conf/iccasa/TrungNJC13> <https://dblp.org/rdf/schema#authoredBy> ?answer } },"```sparql
SELECT DISTINCT ?answer WHERE { { <https://dblp.org/rec/conf/iccasa/TrungNJC13> <https://dblp.org/rdf/schema#authoredBy> ?answer } UNION { <https://dblp.org/rec/journals/secm/Al-AliA14> <https://dblp.org/rdf/schema#authoredBy> ?answer } } 
```",0.8282477531331041,0.9215686274509803,"(0.958336591720581, 0.9502773880958557, 0.9542900323867798)"
Who are the authors of the paper 'Dependent Types for Program Termination Verification' and the publication 'Programming in School: Look Back to Move Forward'?,SELECT DISTINCT ?answer WHERE { { <https://dblp.org/rec/journals/lisp/Xi02> <https://dblp.org/rdf/schema#authoredBy> ?answer } UNION { <https://dblp.org/rec/journals/lisp/Xi02> <https://dblp.org/rdf/schema#authoredBy> ?answer } },"```sparql
SELECT DISTINCT ?answer WHERE { { <https://dblp.org/rec/journals/lisp/Xi02> <https://dblp.org/rdf/schema#authoredBy> ?answer } UNION {  <https://dblp.org/rec/conf/ipl/KoehlerM18> <https://dblp.org/rdf/schema#authoredBy> ?answer } } 
```",0.8282477531331041,0.9230769230769231,"(0.9630627632141113, 0.9518609642982483, 0.9574291110038757)"
Who are the authors of the paper 'Explore Capabilities and Effectiveness of Reverse Engineering Tools to Provide Memory Safety for Binary Programs' and 'FIST: A Feature-Importance Sampling and Tree-Based Method for Automatic Design Flow Parameter Tuning'?,SELECT DISTINCT ?answer WHERE { { <https://dblp.org/rec/conf/ispec/VaidyaKJ21> <https://dblp.org/rdf/schema#authoredBy> ?answer } UNION { <https://dblp.org/rec/conf/ispec/VaidyaKJ21> <https://dblp.org/rdf/schema#authoredBy> ?answer } },"```sparql
SELECT DISTINCT ?answer WHERE { { <https://dblp.org/rec/conf/ispec/VaidyaKJ21> <https://dblp.org/rdf/schema#authoredBy> ?answer } UNION { <https://dblp.org/rec/conf/ispec/VaidyaKJ21> <https://dblp.org/rdf/schema#authoredBy> ?answer } } 
```",1.0,1.0,"(1.0, 1.0, 1.0)"
How many authors did the papers 'The Dangers of Webcrawled Datasets' and 'Quantum Algorithms for Cryptographically Significant Boolean Functions - An IBMQ Experience' have?,SELECT DISTINCT ?answer WHERE { { <https://dblp.org/rec/journals/firstmonday/Bell10> <https://dblp.org/rdf/schema#numberOfCreators> ?answer } UNION { <https://dblp.org/rec/series/sbcs/SAPVBMM21> <https://dblp.org/rdf/schema#numberOfCreators> ?answer } },"```sparql
SELECT ?answer WHERE { 
  {<https://dblp.org/rec/journals/corr/abs-1908-05364> <https://dblp.org/rdf/schema#numberOfCreators> ?answer}
UNION
{<https://dblp.org/rec/conf/qip/ZulehnerL20> <https://dblp.org/rdf/schema#numberOfCreators> ?answer} 
}
```",2.67157017602268e-78,0.7258064516129032,"(0.9369980096817017, 0.9260047674179077, 0.9314689636230469)"
How many authors did the publications 'The effect of education and learning using note-taking application' and 'Real-time procedural terrain generation through swarm behaviours' have?,SELECT DISTINCT ?answer WHERE { { <https://dblp.org/rec/conf/smc/NumazawaN16> <https://dblp.org/rdf/schema#numberOfCreators> ?answer } UNION { <https://dblp.org/rec/conf/fdg/CabezasT13> <https://dblp.org/rdf/schema#numberOfCreators> ?answer } },"```sparql
SELECT ?answer WHERE { 
  {<https://dblp.org/rec/conf/ecai/Brito18> <https://dblp.org/rdf/schema#numberOfCreators> ?answer}
UNION
  {<https://dblp.org/rec/journals/tvcg/LiYH20> <https://dblp.org/rdf/schema#numberOfCreators> ?answer}

} 
```",2.67157017602268e-78,0.7592592592592593,"(0.9323646426200867, 0.9327654838562012, 0.9325649738311768)"
Mention the venues in which 'On the use of tree-like structures to symplify measures of complexity' and 'Guest editorial: Content-Based Multimedia Indexing' were published.,SELECT DISTINCT ?answer WHERE { { <https://dblp.org/rec/journals/sigplan/Tamine83> <https://dblp.org/rdf/schema#publishedIn> ?answer } UNION { <https://dblp.org/rec/journals/mta/SchoeffmannBMS15> <https://dblp.org/rdf/schema#publishedIn> ?answer } },"SELECT DISTINCT ?answer WHERE { { <https://dblp.org/rec/conf/cscw/SmithH87> <https://dblp.org/rdf/schema#publishedIn> ?answer } UNION { <https://dblp.org/rec/journals/cviu/Jain96> <https://dblp.org/rdf/schema#publishedIn> ?answer } } 
",0.6422727797927412,0.8148148148148148,"(0.9587851762771606, 0.9664685726165771, 0.9626115560531616)"
Who are the authors of 'Newton versus Leibniz: intransparency versus inconsistency' and 'Stabilization of simple mechanical systems subject to inequality constraints'?,SELECT DISTINCT ?answer WHERE { { <https://dblp.org/rec/journals/synthese/Verelst14> <https://dblp.org/rdf/schema#authoredBy> ?answer } UNION { <https://dblp.org/rec/journals/synthese/Verelst14> <https://dblp.org/rdf/schema#authoredBy> ?answer } },"```sparql
SELECT DISTINCT ?answer WHERE { { <https://dblp.org/rec/journals/synthese/Verelst14> <https://dblp.org/rdf/schema#authoredBy> ?answer } UNION { <https://dblp.org/rec/journals/synthese/Verelst14> <https://dblp.org/rdf/schema#authoredBy> ?answer } } 
```",1.0,1.0,"(1.0, 1.0, 1.0)"
List the venues in which 'Learning to Bridge Metric Spaces: Few-shot Joint Learning of Intent Detection and Slot Filling' and 'Poster: Single Packet Link Estimation' were published.,SELECT DISTINCT ?answer WHERE { { <https://dblp.org/rec/conf/acl/HouLCCL21> <https://dblp.org/rdf/schema#publishedIn> ?answer } UNION { <https://dblp.org/rec/conf/ewsn/RojasPD16> <https://dblp.org/rdf/schema#publishedIn> ?answer } },"```sparql
SELECT DISTINCT ?answer WHERE { { <https://dblp.org/rec/conf/emnlp/WangWZ20> <https://dblp.org/rdf/schema#publishedIn> ?answer } UNION { <https://dblp.org/rec/conf/sigcomm/ZhangYZL19> <https://dblp.org/rdf/schema#publishedIn> ?answer } } 
```",0.6422727797927412,0.8627450980392157,"(0.9662312269210815, 0.9613911509513855, 0.9638051390647888)"
In which venues were 'MISO broadcast channel with delayed and evolving CSIT' and 'Intelligent Range-Only Mapping and Navigation for Mobile Robots' published?,SELECT DISTINCT ?answer WHERE { { <https://dblp.org/rec/conf/isit/ChenE13> <https://dblp.org/rdf/schema#publishedIn> ?answer } UNION { <https://dblp.org/rec/journals/tii/MiahKH18> <https://dblp.org/rdf/schema#publishedIn> ?answer } },"```sparql
SELECT DISTINCT ?answer WHERE { 
  {<https://dblp.org/rec/conf/icc/ZhangZY22> <https://dblp.org/rdf/schema#publishedIn> ?answer}
UNION
{<https://dblp.org/rec/conf/iros/ChoFH21> <https://dblp.org/rdf/schema#publishedIn> ?answer} 
} 
```",0.24623798326813903,0.8113207547169812,"(0.941019594669342, 0.9361450672149658, 0.9385760426521301)"
In which years were 'Decisions and Noise: The Scope of Evolutionary Synthesis and Dynamical Analysis' and 'Proportionally Representative Participatory Budgeting with Ordinal Preferences' published?,SELECT DISTINCT ?answer WHERE { { <https://dblp.org/rec/journals/adb/PaoloH03> <https://dblp.org/rdf/schema#yearOfPublication> ?answer } UNION { <https://dblp.org/rec/journals/corr/abs-1911-00864> <https://dblp.org/rdf/schema#yearOfPublication> ?answer } },"```sparql
SELECT DISTINCT ?answer WHERE { { <https://dblp.org/rec/journals/corr/abs-1906-04873> <https://dblp.org/rdf/schema#yearOfPublication> ?answer } UNION { <https://dblp.org/rec/conf/aaai/DworkinC21> <https://dblp.org/rdf/schema#yearOfPublication> ?answer } }
```",0.6422727797927412,0.9464285714285714,"(0.971223771572113, 0.9675636291503906, 0.9693902134895325)"
When were the papers 'The effects of a virtual reality treatment program for online gaming addiction' and 'U3 - Mning Unordered Embedded Subtrees Using TMG Candidate Generation' published?,SELECT DISTINCT ?answer WHERE { { <https://dblp.org/rec/journals/cmpb/ParkKRSLKLH16> <https://dblp.org/rdf/schema#yearOfPublication> ?answer } UNION { <https://dblp.org/rec/conf/webi/HadzicTD08> <https://dblp.org/rdf/schema#yearOfPublication> ?answer } },"```sparql
SELECT DISTINCT ?answer WHERE { { <https://dblp.org/rec/conf/icvr/KimJWL21> <https://dblp.org/rdf/schema#yearOfPublication> ?answer } UNION { <https://dblp.org/rec/journals/datamining/WangCYK23> <https://dblp.org/rdf/schema#yearOfPublication> ?answer } }
```",0.6422727797927412,0.8245614035087719,"(0.9653096795082092, 0.9638285636901855, 0.964568555355072)"
List the venues in which 'Evaluation of an inexpensive depth camera for passive in-home fall risk assessment' and 'Adaptive learning of minority class prior to minority oversampling' were published.,SELECT DISTINCT ?answer WHERE { { <https://dblp.org/rec/conf/ph/StoneS11> <https://dblp.org/rdf/schema#publishedIn> ?answer } UNION { <https://dblp.org/rec/journals/prl/SadhukhanP20> <https://dblp.org/rdf/schema#publishedIn> ?answer } },"```sparql
SELECT DISTINCT ?answer WHERE { { <https://dblp.org/rec/conf/bhi/ZhangZS14> <https://dblp.org/rdf/schema#publishedIn> ?answer } UNION { <https://dblp.org/rec/journals/corr/abs-1805-03965> <https://dblp.org/rdf/schema#publishedIn> ?answer } }
```",0.6422727797927412,0.8035714285714286,"(0.9664285778999329, 0.957183301448822, 0.9617837071418762)"
How many authors did the papers 'Universal AAA for hybrid accesses' and 'A short-term bus load forecasting system' have?,SELECT DISTINCT ?answer WHERE { { <https://dblp.org/rec/conf/eucnc/MamouniGOL15> <https://dblp.org/rdf/schema#numberOfCreators> ?answer } UNION { <https://dblp.org/rec/conf/his/SalgadoOB10> <https://dblp.org/rdf/schema#numberOfCreators> ?answer } },"```sparql
SELECT (COUNT(?author) AS ?answer) 
WHERE {
  {<https://dblp.org/rec/conf/dais/KuoYL10> <http://purl.org/dc/terms/creator> ?author}
UNION
 {<https://dblp.org/rec/journals/ijac/WangZLYL12> <http://purl.org/dc/terms/creator> ?author}
 }
```",4.90155371720033e-155,0.7368421052631579,"(0.8929760456085205, 0.8853855729103088, 0.8891646862030029)"
