Question,gt_sparql,generated_sparql,BLEU,Jaccard,BERTScore
Wasn't the paper 'Reachability and Controllability of Fractional Singular Dynamical Systems with Control Delay' not published in 2013?,ASK { <https://dblp.org/rec/journals/jam/ZhangCJ13a> <https://dblp.org/rdf/schema#yearOfPublication> '2013' },"```sparql
ASK { <https://dblp.org/rec/journals/jam/ZhangCJ13a> <https://dblp.org/rdf/schema#yearOfPublication> '2013' FILTER NOT EXISTS { <https://dblp.org/rec/journals/jam/ZhangCJ13a> <https://dblp.org/rdf/schema#yearOfPublication> '2013' } } 
```",0.3498761149110956,0.84,"(0.9441704154014587, 0.9234545826911926, 0.9336975812911987)"
Didn't the authors of 'Micro-MetaStream: Algorithm selection for time-changing data' not not publish the paper 'Remaining Useful Life Prediction of Lithium-ion Batteries Based on Wiener Process Under Time-Varying Temperature Condition'?,ASK { <https://dblp.org/rec/journals/isci/RossiSSC21> <https://dblp.org/rdf/schema#authoredBy> ?x . <https://dblp.org/rec/journals/ress/XuTYXHO21> <https://dblp.org/rdf/schema#authoredBy> ?x FILTER (<https://dblp.org/rec/journals/ress/XuTYXHO21> != <https://dblp.org/rec/journals/isci/RossiSSC21>) },"```sparql
ASK { 
<https://dblp.org/rec/journals/isci/RossiSSC21> <https://dblp.org/rdf/schema#authoredBy> ?x .
<https://dblp.org/rec/journals/ress/XuTYXHO21> <https://dblp.org/rdf/schema#authoredBy> ?x 
FILTER (<https://dblp.org/rec/journals/isci/RossiSSC21> != <https://dblp.org/rec/journals/ress/XuTYXHO21>) 
FILTER NOT EXISTS {
<https://dblp.org/rec/journals/isci/RossiSSC21> <https://dblp.org/rdf/schema#authoredBy> ?x .
<https://dblp.org/rec/journals/ress/XuTYXHO21> <https://dblp.org/rdf/schema#authoredBy> ?x 
FILTER (<https://dblp.org/rec/journals/isci/RossiSSC21> != <https://dblp.org/rec/journals/ress/XuTYXHO21>)
}
} 
```",0.30966540054884534,0.9629629629629629,"(0.9552733302116394, 0.9352480173110962, 0.94515460729599)"
Did the authors of the publication 'Combined Task and Motion Planning under Partial Observability: An Optimization-Based Approach' not not publish 'A 16-nA quiescent current bandgap reference in 130-nm CMOS technology'?,ASK { <https://dblp.org/rec/conf/icra/PhiquepalT19> <https://dblp.org/rdf/schema#authoredBy> ?x . <https://dblp.org/rec/conf/icecsys/KamelI15> <https://dblp.org/rdf/schema#authoredBy> ?x FILTER (<https://dblp.org/rec/conf/icecsys/KamelI15> != <https://dblp.org/rec/conf/icra/PhiquepalT19>) },"ASK { <https://dblp.org/rec/conf/icra/PhiquepalT19> <https://dblp.org/rdf/schema#authoredBy> ?x . <https://dblp.org/rec/conf/icecsys/KamelI15> <https://dblp.org/rdf/schema#authoredBy> ?x FILTER (<https://dblp.org/rec/conf/icecsys/KamelI15> != <https://dblp.org/rec/conf/icra/PhiquepalT19>) FILTER NOT EXISTS { <https://dblp.org/rec/conf/icra/PhiquepalT19> <https://dblp.org/rdf/schema#authoredBy> ?x . <https://dblp.org/rec/conf/icecsys/KamelI15> <https://dblp.org/rdf/schema#authoredBy> ?x FILTER (<https://dblp.org/rec/conf/icecsys/KamelI15> != <https://dblp.org/rec/conf/icra/PhiquepalT19>) } } 
",0.4371707208826036,0.9423076923076923,"(0.9774081110954285, 0.9635025262832642, 0.9704055786132812)"
Didn't the authors of the paper 'Asymptotically Optimal Change Point Detection for Composite Hypothesis in State Space Models'  not publish a paper in IEEE Trans. Inf. Theory?,ASK { <https://dblp.org/rec/journals/tit/Fuh21> <https://dblp.org/rdf/schema#authoredBy> ?x . ?y <https://dblp.org/rdf/schema#authoredBy> ?x FILTER (?y != <https://dblp.org/rec/journals/tit/Fuh21>) . ?y <https://dblp.org/rdf/schema#publishedIn> 'IEEE Trans. Inf. Theory' },"ASK { <https://dblp.org/rec/journals/tit/Fuh21> <https://dblp.org/rdf/schema#authoredBy> ?x . ?y <https://dblp.org/rdf/schema#authoredBy> ?x FILTER (?y != <https://dblp.org/rec/journals/tit/Fuh21>) . ?y <https://dblp.org/rdf/schema#publishedIn> 'IEEE Trans. Inf. Theory' } 
",1.0,1.0,"(1.0, 1.0, 1.0)"
Haven't the authors of the publication 'Timed Use Case Maps' not published a publication in SAM?,ASK { <https://dblp.org/rec/conf/sam/HassineRD06> <https://dblp.org/rdf/schema#authoredBy> ?x . ?y <https://dblp.org/rdf/schema#authoredBy> ?x FILTER (?y != <https://dblp.org/rec/conf/sam/HassineRD06>) . ?y <https://dblp.org/rdf/schema#publishedIn> 'SAM' },"ASK { <https://dblp.org/rec/conf/sam/HassineRD06> <https://dblp.org/rdf/schema#authoredBy> ?x . ?y <https://dblp.org/rdf/schema#authoredBy> ?x FILTER (?y != <https://dblp.org/rec/conf/sam/HassineRD06>) . ?y <https://dblp.org/rdf/schema#publishedIn> 'SAM' } 
",1.0,1.0,"(1.0, 1.0, 1.0)"
Haven't the authors of the publication 'PEaCH4 v20: A modelling platform to predict early diagenetic processes in marine sediments with a focus on biogenic methane - Case study: Offshore Namibia' not published a publication in Comput. Geosci.?,ASK { <https://dblp.org/rec/journals/gandc/ArningHBS16> <https://dblp.org/rdf/schema#authoredBy> ?x . ?y <https://dblp.org/rdf/schema#authoredBy> ?x FILTER (?y != <https://dblp.org/rec/journals/gandc/ArningHBS16>) . ?y <https://dblp.org/rdf/schema#publishedIn> 'Comput. Geosci.' },"ASK { <https://dblp.org/rec/journals/gandc/ArningHBS16> <https://dblp.org/rdf/schema#authoredBy> ?x . ?y <https://dblp.org/rdf/schema#authoredBy> ?x FILTER (?y != <https://dblp.org/rec/journals/gandc/ArningHBS16>) . ?y <https://dblp.org/rdf/schema#publishedIn> 'Comput. Geosci.' } 
",1.0,1.0,"(0.9999999403953552, 0.9999999403953552, 0.9999999403953552)"
Did the authors of the publication 'State smoothing by sum-of-norms regularization' not not publish a paper in CDC?,ASK { <https://dblp.org/rec/conf/cdc/OhlssonGLB10a> <https://dblp.org/rdf/schema#authoredBy> ?x . ?y <https://dblp.org/rdf/schema#authoredBy> ?x FILTER (?y != <https://dblp.org/rec/conf/cdc/OhlssonGLB10a>) . ?y <https://dblp.org/rdf/schema#publishedIn> 'CDC' },"```sparql
ASK { <https://dblp.org/rec/conf/cdc/OhlssonGLB10a> <https://dblp.org/rdf/schema#authoredBy> ?x . ?y <https://dblp.org/rdf/schema#authoredBy> ?x FILTER (?y != <https://dblp.org/rec/conf/cdc/OhlssonGLB10a>) . ?y <https://dblp.org/rdf/schema#publishedIn> 'CDC' } 
```",1.0,1.0,"(1.0, 1.0, 1.0)"
Have the authors of the paper 'Benchmarking and Analyzing Point Cloud Classification under Corruptions' not not published the paper 'An Evolution Model of Rumor Spreading Based on WeChat Social Circle'?,ASK { <https://dblp.org/rec/conf/icml/RenP022> <https://dblp.org/rdf/schema#authoredBy> ?x . <https://dblp.org/rec/journals/jips/WangG19> <https://dblp.org/rdf/schema#authoredBy> ?x FILTER (<https://dblp.org/rec/journals/jips/WangG19> != <https://dblp.org/rec/conf/icml/RenP022>) },"```sparql
ASK { <https://dblp.org/rec/conf/icml/RenP022> <https://dblp.org/rdf/schema#authoredBy> ?x . ?y <https://dblp.org/rdf/schema#authoredBy> ?x FILTER (?y != <https://dblp.org/rec/conf/icml/RenP022>) . ?y <https://dblp.org/rdf/schema#publishedIn> 'An Evolution Model of Rumor Spreading Based on WeChat Social Circle' } 
```",0.23266541684590059,0.8571428571428571,"(0.9429730176925659, 0.935520350933075, 0.9392319321632385)"
Didn't the authors of 'SPARTA: A scheduling policy for thwarting differential power analysis attacks' not not publish a publication in ASP-DAC?,ASK { <https://dblp.org/rec/conf/aspdac/JiangEP0B16> <https://dblp.org/rdf/schema#authoredBy> ?x . ?y <https://dblp.org/rdf/schema#authoredBy> ?x FILTER (?y != <https://dblp.org/rec/conf/aspdac/JiangEP0B16>) . ?y <https://dblp.org/rdf/schema#publishedIn> 'ASP-DAC' },"```sparql
ASK { <https://dblp.org/rec/conf/aspdac/JiangEP0B16> <https://dblp.org/rdf/schema#authoredBy> ?x . ?y <https://dblp.org/rdf/schema#authoredBy> ?x FILTER (?y != <https://dblp.org/rec/conf/aspdac/JiangEP0B16>) . ?y <https://dblp.org/rdf/schema#publishedIn> 'ASP-DAC' }
```",1.0,1.0,"(1.0, 1.0, 1.0)"
Have the authors of the paper 'Semantic fovea: real-time annotation of ego-centric videos with gaze context' not not published a publication in Eye Tracking Research and Applications?,ASK { <https://dblp.org/rec/conf/etra/Auepanwiriyakul18> <https://dblp.org/rdf/schema#authoredBy> ?x . ?y <https://dblp.org/rdf/schema#authoredBy> ?x FILTER (?y != <https://dblp.org/rec/conf/etra/Auepanwiriyakul18>) . ?y <https://dblp.org/rdf/schema#publishedIn> 'ETRA' },"```sparql
ASK { <https://dblp.org/rec/conf/etra/Auepanwiriyakul18> <https://dblp.org/rdf/schema#authoredBy> ?x . ?y <https://dblp.org/rdf/schema#authoredBy> ?x FILTER (?y != <https://dblp.org/rec/conf/etra/Auepanwiriyakul18>) . ?y <https://dblp.org/rdf/schema#publishedIn> 'Eye Tracking Research and Applications' }
```",0.7170451440930211,1.0,"(0.9858786463737488, 0.9816582202911377, 0.9837638735771179)"
Was the publication 'VNF Orchestration and Modeling with ETSI MANO Compliant Frameworks' not not published in 2017?,ASK { <https://dblp.org/rec/conf/new2an/KomarekPMS17> <https://dblp.org/rdf/schema#yearOfPublication> '2017' },"```sparql
ASK { <https://dblp.org/rec/conf/new2an/KomarekPMS17> <https://dblp.org/rdf/schema#yearOfPublication> '2017' } 
```",1.0,1.0,"(1.0, 1.0, 1.0)"
Did the authors of the publication 'Fortress (Sun HPCS Language)' not not publish a paper in Encyclopedia of Parallel Computing?,ASK { <https://dblp.org/rec/reference/parallel/SteeleACFLMR11> <https://dblp.org/rdf/schema#authoredBy> ?x . ?y <https://dblp.org/rdf/schema#authoredBy> ?x FILTER (?y != <https://dblp.org/rec/reference/parallel/SteeleACFLMR11>) . ?y <https://dblp.org/rdf/schema#publishedIn> 'Encyclopedia of Parallel Computing' },"```sparql
ASK { 
<https://dblp.org/rec/reference/parallel/SteeleACFLMR11> <https://dblp.org/rdf/schema#authoredBy> ?x . 
?y <https://dblp.org/rdf/schema#authoredBy> ?x FILTER (?y != <https://dblp.org/rec/reference/parallel/SteeleACFLMR11>) .
?y <https://dblp.org/rdf/schema#publishedIn> 'Encyclopedia of Parallel Computing' 
FILTER NOT EXISTS { <https://dblp.org/rec/reference/parallel/SteeleACFLMR11> <https://dblp.org/rdf/schema#publishedIn> 'Encyclopedia of Parallel Computing' } 
}
```",0.638720886320884,0.9245283018867925,"(0.9683995246887207, 0.9463983774185181, 0.9572725892066956)"
Have the authors of the paper 'Investigating gated recurrent neural networks for speech synthesis' not not published a publication in CoRR?,ASK { <https://dblp.org/rec/journals/corr/WuK16> <https://dblp.org/rdf/schema#authoredBy> ?x . ?y <https://dblp.org/rdf/schema#authoredBy> ?x FILTER (?y != <https://dblp.org/rec/journals/corr/WuK16>) . ?y <https://dblp.org/rdf/schema#publishedIn> 'CoRR' },ASK { <https://dblp.org/rec/journals/corr/WuK16> <https://dblp.org/rdf/schema#authoredBy> ?x . ?y <https://dblp.org/rdf/schema#authoredBy> ?x FILTER (?y != <https://dblp.org/rec/journals/corr/WuK16>) . ?y <https://dblp.org/rdf/schema#publishedIn> 'CoRR' },1.0,1.0,"(1.0, 1.0, 1.0)"
Mention the number of authors of 'Analysis of Low Hamming Weight Products' and 'A tiered planning strategy for biped navigation'.,SELECT DISTINCT ?answer WHERE { { <https://dblp.org/rec/journals/dam/CheonK08> <https://dblp.org/rdf/schema#numberOfCreators> ?answer } UNION { <https://dblp.org/rec/conf/humanoids/ChestnuttK04> <https://dblp.org/rdf/schema#numberOfCreators> ?answer } },"```sparql
SELECT ?answer WHERE { <https://dblp.org/rec/journals/dam/CheonK08> <https://dblp.org/rdf/schema#numberOfCreators> ?answer } UNION SELECT ?answer WHERE { <https://dblp.org/rec/conf/humanoids/ChestnuttK04> <https://dblp.org/rdf/schema#numberOfCreators> ?answer }
```",0.573057404379869,0.9787234042553191,"(0.9716945886611938, 0.9768640995025635, 0.9742724895477295)"
In which venues were 'On the reduction of sequences of XML document and schema update operations' and 'Observer-based Controller Design for Systems with Derivative Inputs' published?,SELECT DISTINCT ?answer WHERE { { <https://dblp.org/rec/conf/icde/CavalieriGMO11> <https://dblp.org/rdf/schema#publishedIn> ?answer } UNION { <https://dblp.org/rec/conf/allerton/ShafaiMN19> <https://dblp.org/rdf/schema#publishedIn> ?answer } },"```sparql
SELECT DISTINCT ?answer WHERE { { <https://dblp.org/rec/conf/icde/CavalieriGMO11> <https://dblp.org/rdf/schema#publishedIn> ?answer } UNION { <https://dblp.org/rec/conf/allerton/ShafaiMN19> <https://dblp.org/rdf/schema#publishedIn> ?answer } } 
```",1.0,1.0,"(0.9999999403953552, 0.9999999403953552, 0.9999999403953552)"
Count the number of authors of 'Average capacity performance of opportunistic relay selection with outdated CSI' and 'Sensor Selection in Arbitrary Dimensions'.,SELECT DISTINCT ?answer WHERE { { <https://dblp.org/rec/journals/iet-com/SeyfiML11> <https://dblp.org/rdf/schema#numberOfCreators> ?answer } UNION { <https://dblp.org/rec/journals/tase/IslerM08> <https://dblp.org/rdf/schema#numberOfCreators> ?answer } },"```sparql
SELECT (COUNT(DISTINCT ?answer) AS ?count) WHERE { 
  { <https://dblp.org/rec/journals/iet-com/SeyfiML11> <https://dblp.org/rdf/schema#authoredBy> ?x . ?x <https://dblp.org/rdf/schema#primaryAffiliation> ?answer }
UNION 
  { <https://dblp.org/rec/journals/tase/IslerM08> <https://dblp.org/rdf/schema#authoredBy> ?x . ?x <https://dblp.org/rdf/schema#primaryAffiliation> ?answer }
}
```",0.2659147948472494,0.8909090909090909,"(0.948063850402832, 0.9161587357521057, 0.93183833360672)"
Where were the publications 'A Predator-Prey Scenario in a Virtual Ecosystem' and 'Prediction of Septic Shock Onset in ICU by Instantaneous Monitoring of Vital Signs*' published?,SELECT DISTINCT ?answer WHERE { { <https://dblp.org/rec/conf/ecal/OuannesDDL15> <https://dblp.org/rdf/schema#publishedIn> ?answer } UNION { <https://dblp.org/rec/conf/embc/MolluraRMLB20> <https://dblp.org/rdf/schema#publishedIn> ?answer } },"```sparql
SELECT DISTINCT ?answer WHERE { { <https://dblp.org/rec/conf/ecal/OuannesDDL15> <https://dblp.org/rdf/schema#publishedIn> ?answer } UNION { <https://dblp.org/rec/conf/embc/MolluraRMLB20> <https://dblp.org/rdf/schema#publishedIn> ?answer } } 
```",1.0,1.0,"(1.0, 1.0, 1.0)"
Mention the venues in which 'Deciding stability and mortality of piecewise affine dynamical systems' and 'Strategic Closed-Loop Facility Location Problem With Carbon Market Trading' were published.,SELECT DISTINCT ?answer WHERE { { <https://dblp.org/rec/journals/tcs/BlondelBKPT01> <https://dblp.org/rdf/schema#publishedIn> ?answer } UNION { <https://dblp.org/rec/journals/tem/DiabatAASG13> <https://dblp.org/rdf/schema#publishedIn> ?answer } },"```sparql
SELECT DISTINCT ?answer WHERE { { <https://dblp.org/rec/journals/tcs/BlondelBKPT01> <https://dblp.org/rdf/schema#publishedIn> ?answer } UNION { <https://dblp.org/rec/journals/tem/DiabatAASG13> <https://dblp.org/rdf/schema#publishedIn> ?answer } } 
```",1.0,1.0,"(1.0, 1.0, 1.0)"
Where were the publications 'Priority based intra piconet scheduling scheme for QoS guaranties in Bluetooth networks' and 'An Assessment of Paths for Transforming IFC to Shapefile for Integration of BIM and GIS' published?,SELECT DISTINCT ?answer WHERE { { <https://dblp.org/rec/conf/iscc/MaalaouiS09> <https://dblp.org/rdf/schema#publishedIn> ?answer } UNION { <https://dblp.org/rec/conf/geoinformatics/ZhuWW18> <https://dblp.org/rdf/schema#publishedIn> ?answer } },"```sparql
SELECT DISTINCT ?answer WHERE { { <https://dblp.org/rec/conf/iscc/MaalaouiS09> <https://dblp.org/rdf/schema#publishedIn> ?answer } UNION { <https://dblp.org/rec/conf/geoinformatics/ZhuWW18> <https://dblp.org/rdf/schema#publishedIn> ?answer } } 
```",1.0,1.0,"(1.0, 1.0, 1.0)"
In which venues were 'A Metric Based Automatic Selection of Ontology Matchers Using Bootstrapped Patterns' and 'Interactive Visualization and Simulation of Astronomical Nebulae' published?,SELECT DISTINCT ?answer WHERE { { <https://dblp.org/rec/journals/jwe/SathiyaVS17> <https://dblp.org/rdf/schema#publishedIn> ?answer } UNION { <https://dblp.org/rec/journals/cse/WengerASKWM12> <https://dblp.org/rdf/schema#publishedIn> ?answer } },"```sparql
SELECT DISTINCT ?answer WHERE { { <https://dblp.org/rec/journals/jwe/SathiyaVS17> <https://dblp.org/rdf/schema#publishedIn> ?answer } UNION { <https://dblp.org/rec/journals/cse/WengerASKWM12> <https://dblp.org/rdf/schema#publishedIn> ?answer } } 
```",1.0,1.0,"(0.9999999403953552, 0.9999999403953552, 0.9999999403953552)"
Where were the papers 'CFB-AES-TURBO: Joint Encryption and Channel Coding for Secure Satellite Data Transmission' and 'Using Machine Learning to Improve the Prediction of Functional Outcome in Ischemic Stroke Patients' published?,SELECT DISTINCT ?answer WHERE { { <https://dblp.org/rec/conf/icc/JeonC19> <https://dblp.org/rdf/schema#publishedIn> ?answer } UNION { <https://dblp.org/rec/journals/tcbb/MonteiroFFMFFO18> <https://dblp.org/rdf/schema#publishedIn> ?answer } },"```sparql
SELECT DISTINCT ?answer WHERE { { <https://dblp.org/rec/conf/icc/JeonC19> <https://dblp.org/rdf/schema#publishedIn> ?answer } UNION { <https://dblp.org/rec/journals/tcbb/MonteiroFFMFFO18> <https://dblp.org/rdf/schema#publishedIn> ?answer } }
```",1.0,1.0,"(1.0, 1.0, 1.0)"
Mention the number of authors of 'Data-Driven Prediction of Route-Level Energy Use for Mixed-Vehicle Transit Fleets' and 'Reversible Data Hiding Based on Histogram Modification of SMVQ Indices'.,SELECT DISTINCT ?answer WHERE { { <https://dblp.org/rec/journals/corr/abs-2004-06043> <https://dblp.org/rdf/schema#numberOfCreators> ?answer } UNION { <https://dblp.org/rec/journals/tifs/LeeCG10> <https://dblp.org/rdf/schema#numberOfCreators> ?answer } },"```sparql
SELECT ?answer WHERE { <https://dblp.org/rec/conf/smartcomp/AymanWSPDL20> <https://dblp.org/rdf/schema#numberOfCreators> ?answer } UNION SELECT ?answer WHERE { <https://dblp.org/rec/journals/tifs/LeeCG10> <https://dblp.org/rdf/schema#numberOfCreators> ?answer }
```",0.43819512537676897,0.8703703703703703,"(0.946831464767456, 0.949591875076294, 0.9482096433639526)"
Who are the authors of the paper 'Connectivity Stability in Autonomous Multi-level UAV Swarms for Wide Area Monitoring' and the publication 'Formally Specifying Operational Semantics and Language Constructs of Forensic Lucid'?,SELECT DISTINCT ?answer WHERE { { <https://dblp.org/rec/conf/mswim/DanoyBB15> <https://dblp.org/rdf/schema#authoredBy> ?answer } UNION { <https://dblp.org/rec/conf/mswim/DanoyBB15> <https://dblp.org/rdf/schema#authoredBy> ?answer } },SELECT DISTINCT ?answer WHERE { { <https://dblp.org/rec/conf/mswim/DanoyBB15> <https://dblp.org/rdf/schema#authoredBy> ?answer } UNION { <https://dblp.org/rec/conf/imf/MokhovPD08> <https://dblp.org/rdf/schema#authoredBy> ?answer } },0.8282477531331041,0.8846153846153846,"(0.9688966870307922, 0.9622560143470764, 0.9655649662017822)"
Name the authors of 'Generating recommendations for entity-oriented exploratory search' and 'Querying large read collections in main memory: a versatile data structure'.,SELECT DISTINCT ?answer WHERE { { <https://dblp.org/rec/journals/corr/abs-2204-00743> <https://dblp.org/rdf/schema#authoredBy> ?answer } UNION { <https://dblp.org/rec/journals/corr/abs-2204-00743> <https://dblp.org/rdf/schema#authoredBy> ?answer } },"```sparql
SELECT DISTINCT ?answer WHERE { 
{ <https://dblp.org/rec/journals/corr/abs-2204-00743> <https://dblp.org/rdf/schema#authoredBy> ?answer } UNION 
{ <https://dblp.org/rec/journals/bmcbi/PhilippeSLLCR11> <https://dblp.org/rdf/schema#authoredBy> ?answer }
} 
```",0.8282477531331041,0.9259259259259259,"(0.9582324624061584, 0.9368715882301331, 0.9474316239356995)"
Mention the authors of 'Genetic algorithms for an improved parameter estimation with local refinement of tetrahedral meshes in a wind model' and 'Robust pole placement under structural constraints'.,SELECT DISTINCT ?answer WHERE { { <https://dblp.org/rec/journals/aes/MonteroRMEG05> <https://dblp.org/rdf/schema#authoredBy> ?answer } UNION { <https://dblp.org/rec/journals/aes/MonteroRMEG05> <https://dblp.org/rdf/schema#authoredBy> ?answer } },"```sparql
SELECT DISTINCT ?answer WHERE { { <https://dblp.org/rec/journals/aes/MonteroRMEG05> <http://xmlns.com/foaf/0.1/maker> ?answer } UNION { <https://dblp.org/rec/journals/scl/SantosPS18> <http://xmlns.com/foaf/0.1/maker> ?answer } }
```",0.573057404379869,0.8490566037735849,"(0.9299784898757935, 0.9219611883163452, 0.9259524345397949)"
Count the number of authors of 'Silhouette and Stereo Fusion for 3D Object Modeling' and 'The key role of applications software make-or-buy decisions'.,SELECT DISTINCT ?answer WHERE { { <https://dblp.org/rec/conf/3dim/EstebanS03> <https://dblp.org/rdf/schema#numberOfCreators> ?answer } UNION { <https://dblp.org/rec/journals/jsis/Rands92> <https://dblp.org/rdf/schema#numberOfCreators> ?answer } },"SELECT DISTINCT (COUNT(?answer) AS ?count) WHERE { 
  {<https://dblp.org/rec/conf/3dim/EstebanS03> <https://dblp.org/rdf/schema#authoredBy> ?x} UNION {<https://dblp.org/rec/journals/jsis/Rands92> <https://dblp.org/rdf/schema#authoredBy> ?x}.
  ?answer <https://dblp.org/rdf/schema#authoredBy> ?x 
}",6.898804976972959e-155,0.8703703703703703,"(0.9591988921165466, 0.9355901479721069, 0.9472474455833435)"
In which venues were 'A real-time protocol for the Internet based on the least mean square algorithm' and 'Recommendations Using Information from Multiple Association Rules: A Probabilistic Approach' published?,SELECT DISTINCT ?answer WHERE { { <https://dblp.org/rec/journals/tmm/YomaHB04> <https://dblp.org/rdf/schema#publishedIn> ?answer } UNION { <https://dblp.org/rec/journals/isr/GhoshalMS15> <https://dblp.org/rdf/schema#publishedIn> ?answer } },"SELECT DISTINCT ?answer WHERE { <https://dblp.org/rec/journals/tmm/YomaHB04> <https://dblp.org/rdf/schema#publishedIn> ?answer .
<https://dblp.org/rec/journals/isr/GhoshalMS15> <https://dblp.org/rdf/schema#publishedIn> ?answer }",0.48901978132725155,0.9423076923076923,"(0.9782682061195374, 0.9800550937652588, 0.9791608452796936)"
Count the number of authors of 'Estonian Large Vocabulary Speech Recognition System for Radiology' and 'L1 Covering Numbers for Uniformly Bounded Convex Functions'.,SELECT DISTINCT ?answer WHERE { { <https://dblp.org/rec/conf/hlt/AlumaeM10> <https://dblp.org/rdf/schema#numberOfCreators> ?answer } UNION { <https://dblp.org/rec/journals/jmlr/GuntuboyinaS12> <https://dblp.org/rdf/schema#numberOfCreators> ?answer } },"```sparql
SELECT (COUNT(DISTINCT ?answer) AS ?count) WHERE { 
{<https://dblp.org/rec/conf/hlt/AlumaeM10> <https://dblp.org/rdf/schema#authoredBy> ?x . ?x <https://dblp.org/rdf/schema#primaryAffiliation> ?answer}
UNION
{<https://dblp.org/rec/journals/jmlr/GuntuboyinaS12> <https://dblp.org/rdf/schema#authoredBy> ?x . ?x <https://dblp.org/rdf/schema#primaryAffiliation> ?answer}
}
} 
```",5.72773290480137e-155,0.9090909090909091,"(0.9449384212493896, 0.9166306853294373, 0.9305692911148071)"
Who are the authors of the paper 'WIMI - web interface to medical information' and the publication 'Multi-Area Automatic Generation Control Scheme Considering Frequency Quality in Southwest China Grid: Challenges and Solutions'?,SELECT DISTINCT ?answer WHERE { { <https://dblp.org/rec/conf/sede/HilfordGVA07> <https://dblp.org/rdf/schema#authoredBy> ?answer } UNION { <https://dblp.org/rec/conf/sede/HilfordGVA07> <https://dblp.org/rdf/schema#authoredBy> ?answer } },"```sparql
SELECT DISTINCT ?answer WHERE { { <https://dblp.org/rec/conf/sede/HilfordGVA07> <https://dblp.org/rdf/schema#authoredBy> ?answer } UNION { <https://dblp.org/rec/journals/access/TanLLXDZWTW20> <https://dblp.org/rdf/schema#authoredBy> ?answer } } 
```",0.8282477531331041,0.9245283018867925,"(0.9640465974807739, 0.9465445280075073, 0.9552153944969177)"
How many authors did the publications 'In-vivo and in-vitro mechanical properties of pig liver during needle puncture for needle insertion' and 'Adaptive resource sharing strategies for TDMA satellite networks' have?,SELECT DISTINCT ?answer WHERE { { <https://dblp.org/rec/conf/lifetech/EtoTKKSH19> <https://dblp.org/rdf/schema#numberOfCreators> ?answer } UNION { <https://dblp.org/rec/conf/pimrc/KreuerS94> <https://dblp.org/rdf/schema#numberOfCreators> ?answer } },"```sparql
SELECT ?answer WHERE { 
  { <https://dblp.org/rec/conf/lifetech/EtoTKKSH19> <https://dblp.org/rdf/schema#numberOfCreators> ?answer } 
UNION
 { <https://dblp.org/rec/conf/pimrc/KreuerS94> <https://dblp.org/rdf/schema#numberOfCreators> ?answer }
}

```",0.8884420215438181,0.9574468085106383,"(0.9743500351905823, 0.969890832901001, 0.9721153378486633)"
How many authors did the publications 'PinT: Polynomial in Temperature Decode Weights in a Neuromorphic Architecture' and 'Over-the-Air Deep Learning Based Radio Signal Classification' have?,SELECT DISTINCT ?answer WHERE { { <https://dblp.org/rec/conf/date/ReidMB19> <https://dblp.org/rdf/schema#numberOfCreators> ?answer } UNION { <https://dblp.org/rec/journals/jstsp/OSheaRC18> <https://dblp.org/rdf/schema#numberOfCreators> ?answer } },"```sparql
SELECT ?answer WHERE { 
  { <https://dblp.org/rec/conf/date/ReidMB19> <https://dblp.org/rdf/schema#numberOfCreators> ?answer }
UNION
  { <https://dblp.org/rec/journals/corr/abs-1712-04578> <https://dblp.org/rdf/schema#numberOfCreators> ?answer } 
}
```",0.7118304476772201,0.8545454545454545,"(0.954153835773468, 0.943355143070221, 0.9487237930297852)"
In which years were 'The Modern Algebra of Information Retrieval' and 'Competitive Online Routing on Delaunay Triangulations' published?,SELECT DISTINCT ?answer WHERE { { <https://dblp.org/rec/series/irs/Dominich08> <https://dblp.org/rdf/schema#yearOfPublication> ?answer } UNION { <https://dblp.org/rec/conf/swat/BoseCDT14> <https://dblp.org/rdf/schema#yearOfPublication> ?answer } },"```sparql
SELECT DISTINCT ?answer MIN(xsd:integer(?y)) AS ?y WHERE { 
<https://dblp.org/rec/series/irs/Dominich08> <https://dblp.org/rdf/schema#authoredBy> ?answer . 
?x <https://dblp.org/rdf/schema#authoredBy> ?answer . 
?x <https://dblp.org/rdf/schema#yearOfPublication> ?y } UNION {
<https://dblp.org/rec/conf/swat/BoseCDT14> <https://dblp.org/rdf/schema#authoredBy> ?answer . 
?x <https://dblp.org/rdf/schema#authoredBy> ?answer . 
?x <https://dblp.org/rdf/schema#yearOfPublication> ?y }
```",0.1297034434541576,0.8909090909090909,"(0.9460168480873108, 0.8949883580207825, 0.9197954535484314)"
