,Unnamed: 0,Question,gt_sparql,generated_sparql,BLEU,Jaccard,BERTScore,answer,gt_answer,metrics
675,503,Was 'Enhanced Compressive Downlink CSI Recovery for FDD Massive MIMO Systems Using Weighted Block \u21131-Minimization' not not published in 2016?,ASK { <https://dblp.org/rec/journals/tcom/TsengWL16> <https://dblp.org/rdf/schema#yearOfPublication> '2016' },ASK { <https://dblp.org/rec/journals/tcom/TsengWL16> <https://dblp.org/rdf/schema#yearOfPublication> '2016' FILTER NOT EXISTS { <https://dblp.org/rec/journals/tcom/TsengWL16> <https://dblp.org/rdf/schema#yearOfPublication> '2016' } },0.3498761149110956,0.875,"(0.9436478018760681, 0.9227222800254822, 0.9330677390098572)",[],[],"{'exact_match': True, 'precision': 0, 'recall': 0, 'f1_score': 0, 'jaccard': 1.0}"
676,504,"Did the authors of the publication 'Research and improvement of k-means parallel multi-association clustering algorithm' not not publish 'Photo Tagging Over Time: A Longitudinal Study of the Role of Attention, Network Density, and Motivations'?",ASK { <https://dblp.org/rec/conf/ciat/HuangZ20> <https://dblp.org/rdf/schema#authoredBy> ?x . <https://dblp.org/rec/conf/icwsm/RussoN10> <https://dblp.org/rdf/schema#authoredBy> ?x FILTER (<https://dblp.org/rec/conf/icwsm/RussoN10> != <https://dblp.org/rec/conf/ciat/HuangZ20>) },ASK { <https://dblp.org/rec/conf/ciat/HuangZ20> <https://dblp.org/rdf/schema#authoredBy> ?x . <https://dblp.org/rec/conf/icwsm/RussoN10> <https://dblp.org/rdf/schema#authoredBy> ?x FILTER (<https://dblp.org/rec/conf/icwsm/RussoN10> != <https://dblp.org/rec/conf/ciat/HuangZ20>) FILTER NOT EXISTS { <https://dblp.org/rec/conf/ciat/HuangZ20> <https://dblp.org/rdf/schema#authoredBy> ?x . <https://dblp.org/rec/conf/icwsm/RussoN10> <https://dblp.org/rdf/schema#authoredBy> ?x FILTER (<https://dblp.org/rec/conf/icwsm/RussoN10> != <https://dblp.org/rec/conf/ciat/HuangZ20>) } },0.4371707208826036,0.9622641509433962,"(0.9765335321426392, 0.9618497490882874, 0.9691359996795654)",[],[],"{'exact_match': True, 'precision': 0, 'recall': 0, 'f1_score': 0, 'jaccard': 1.0}"
677,505,Wasn't the paper 'Reconstruction of Intermediate Views from Stereoscopic Images using a Rational Filter' not published in 1998?,ASK { <https://dblp.org/rec/conf/icip/PagliariPD98> <https://dblp.org/rdf/schema#yearOfPublication> '1998' },ASK { <https://dblp.org/rec/conf/icip/PagliariPD98> <https://dblp.org/rdf/schema#yearOfPublication> '1998' FILTER NOT EXISTS { <https://dblp.org/rec/conf/icip/PagliariPD98> <https://dblp.org/rdf/schema#yearOfPublication> '1998' } },0.3498761149110956,0.8260869565217391,"(0.9584472179412842, 0.9363985061645508, 0.9472945928573608)",[],[],"{'exact_match': True, 'precision': 0, 'recall': 0, 'f1_score': 0, 'jaccard': 1.0}"
678,506,Was the publication 'From Building Systems Right to Building Right Systems - A Generic Architecture and Its Model Based Realization' not not published in 2018?,ASK { <https://dblp.org/rec/conf/staf/KulkarniR17> <https://dblp.org/rdf/schema#yearOfPublication> '2018' },ASK { <https://dblp.org/rec/conf/staf/KulkarniR17> <https://dblp.org/rdf/schema#yearOfPublication> '2018' },1.0,1.0,"(1.0, 1.0, 1.0)",[],[],"{'exact_match': True, 'precision': 0, 'recall': 0, 'f1_score': 0, 'jaccard': 1.0}"
679,507,Haven't the authors of the publication 'A differential evolution approach for the common due date early/tardy job scheduling problem' not published a publication in Comput. Oper. Res.?,ASK { <https://dblp.org/rec/journals/cor/Nearchou08> <https://dblp.org/rdf/schema#authoredBy> ?x . ?y <https://dblp.org/rdf/schema#authoredBy> ?x FILTER (?y != <https://dblp.org/rec/journals/cor/Nearchou08>) . ?y <https://dblp.org/rdf/schema#publishedIn> 'Comput. Oper. Res.' },ASK { <https://dblp.org/rec/journals/cor/Nearchou08> <https://dblp.org/rdf/schema#authoredBy> ?x . ?y <https://dblp.org/rdf/schema#authoredBy> ?x FILTER (?y != <https://dblp.org/rec/journals/cor/Nearchou08>) . ?y <https://dblp.org/rdf/schema#publishedIn> 'Comput. Oper. Res.' },1.0,1.0,"(1.0, 1.0, 1.0)",[],[],"{'exact_match': True, 'precision': 0, 'recall': 0, 'f1_score': 0, 'jaccard': 1.0}"
680,508,Have the authors of the paper 'Research on deep RIE-based through-Si-via micromachining for 3-D system-in-package integration' not not published the paper 'Rolled Fingerprint Construction Using MRF-Based Nonrigid Image Registration'?,ASK { <https://dblp.org/rec/conf/nems/MiaoJLZZSG09> <https://dblp.org/rdf/schema#authoredBy> ?x . <https://dblp.org/rec/journals/tip/KwonYL10> <https://dblp.org/rdf/schema#authoredBy> ?x FILTER (<https://dblp.org/rec/journals/tip/KwonYL10> != <https://dblp.org/rec/conf/nems/MiaoJLZZSG09>) },ASK { <https://dblp.org/rec/conf/nems/MiaoJLZZSG09> <https://dblp.org/rdf/schema#authoredBy> ?x . <https://dblp.org/rec/journals/tip/KwonYL10> <https://dblp.org/rdf/schema#authoredBy> ?x FILTER (<https://dblp.org/rec/journals/tip/KwonYL10> != <https://dblp.org/rec/conf/nems/MiaoJLZZSG09>) FILTER NOT EXISTS { <https://dblp.org/rec/conf/nems/MiaoJLZZSG09> <https://dblp.org/rdf/schema#authoredBy> ?x . <https://dblp.org/rec/journals/tip/KwonYL10> <https://dblp.org/rdf/schema#authoredBy> ?x FILTER (<https://dblp.org/rec/journals/tip/KwonYL10> != <https://dblp.org/rec/conf/nems/MiaoJLZZSG09>) } },0.4371707208826036,0.9473684210526316,"(0.9772325754165649, 0.9636664986610413, 0.9704020619392395)",[],[],"{'exact_match': True, 'precision': 0, 'recall': 0, 'f1_score': 0, 'jaccard': 1.0}"
681,509,Was the publication 'Bit manipulation in Fortran language' not not published in 1965?,ASK { <https://dblp.org/rec/journals/cacm/Tobey65> <https://dblp.org/rdf/schema#yearOfPublication> '1965' },ASK { <https://dblp.org/rec/journals/cacm/Tobey65> <https://dblp.org/rdf/schema#yearOfPublication> '1965' },1.0,1.0,"(1.0, 1.0, 1.0)",[],[],"{'exact_match': True, 'precision': 0, 'recall': 0, 'f1_score': 0, 'jaccard': 1.0}"
682,510,Was 'Inductive database languages: requirements and examples' not not published in 2011?,ASK { <https://dblp.org/rec/journals/kais/RomeiT11> <https://dblp.org/rdf/schema#yearOfPublication> '2011' },"ASK { 
<https://dblp.org/rec/journals/kais/RomeiT11> <https://dblp.org/rdf/schema#yearOfPublication> '2011' 
FILTER NOT EXISTS { 
<https://dblp.org/rec/journals/kais/RomeiT11> <https://dblp.org/rdf/schema#yearOfPublication> '2011' 
} }",0.3498761149110956,0.8541666666666666,"(0.9390295743942261, 0.9070221185684204, 0.922748327255249)",[],[],"{'exact_match': True, 'precision': 0, 'recall': 0, 'f1_score': 0, 'jaccard': 1.0}"
683,511,Wasn't 'The Unreasonable Effectiveness of Texture Transfer for Single Image Super-Resolution' not published in the year 2019?,ASK { <https://dblp.org/rec/conf/eccv/GondalS018> <https://dblp.org/rdf/schema#yearOfPublication> '2019' },ASK { <https://dblp.org/rec/conf/eccv/GondalS018> <https://dblp.org/rdf/schema#yearOfPublication> '2019' FILTER NOT EXISTS { <https://dblp.org/rec/conf/eccv/GondalS018> <https://dblp.org/rdf/schema#yearOfPublication> '2019' } },0.3498761149110956,0.8367346938775511,"(0.9438434839248657, 0.9225088357925415, 0.9330542087554932)",[],[],"{'exact_match': True, 'precision': 0, 'recall': 0, 'f1_score': 0, 'jaccard': 1.0}"
684,512,Did the authors of the publication 'Modeling and Simulation of an ABR Flow Control Algorithm Using a Virtual Source/Virtual Destination Switch' not not publish 'A shortest-path algorithm for solving the fleet management problem in underground mines'?,ASK { <https://dblp.org/rec/journals/simulation/Cseh02> <https://dblp.org/rdf/schema#authoredBy> ?x . <https://dblp.org/rec/journals/eor/GamacheGC05> <https://dblp.org/rdf/schema#authoredBy> ?x FILTER (<https://dblp.org/rec/journals/eor/GamacheGC05> != <https://dblp.org/rec/journals/simulation/Cseh02>) },"ASK { 
<https://dblp.org/rec/journals/simulation/Cseh02> <https://dblp.org/rdf/schema#authoredBy> ?x . 
<https://dblp.org/rec/journals/eor/GamacheGC05> <https://dblp.org/rdf/schema#authoredBy> ?x 
FILTER (<https://dblp.org/rec/journals/eor/GamacheGC05> != <https://dblp.org/rec/journals/simulation/Cseh02>) 
FILTER NOT EXISTS { 
<https://dblp.org/rec/journals/simulation/Cseh02> <https://dblp.org/rdf/schema#authoredBy> ?x . 
<https://dblp.org/rec/journals/eor/GamacheGC05> <https://dblp.org/rdf/schema#authoredBy> ?x 
FILTER (<https://dblp.org/rec/journals/eor/GamacheGC05> != <https://dblp.org/rec/journals/simulation/Cseh02>) 
} 
}",0.4371707208826036,0.925925925925926,"(0.95839923620224, 0.9331001043319702, 0.9455804824829102)",[],[],"{'exact_match': True, 'precision': 0, 'recall': 0, 'f1_score': 0, 'jaccard': 1.0}"
685,513,Was the paper 'Enhancing personalized ranking quality through multidimensional modeling of inter-item competition' not not published in the year 2010?,ASK { <https://dblp.org/rec/conf/colcom/FengLSYD10> <https://dblp.org/rdf/schema#yearOfPublication> '2010' },ASK { <https://dblp.org/rec/conf/colcom/FengLSYD10> <https://dblp.org/rdf/schema#yearOfPublication> '2010' },1.0,1.0,"(0.9999999403953552, 0.9999999403953552, 0.9999999403953552)",[],[],"{'exact_match': True, 'precision': 0, 'recall': 0, 'f1_score': 0, 'jaccard': 1.0}"
686,514,Wasn't the paper 'The SALT - Readout ASIC for Silicon Strip Sensors of Upstream Tracker in the Upgraded LHCb Experiment' not published in 2022?,ASK { <https://dblp.org/rec/journals/sensors/BetetaAABBBBCCC22> <https://dblp.org/rdf/schema#yearOfPublication> '2022' },ASK { <https://dblp.org/rec/journals/sensors/BetetaAABBBBCCC22> <https://dblp.org/rdf/schema#yearOfPublication> '2022' FILTER NOT EXISTS { <https://dblp.org/rec/journals/sensors/BetetaAABBBBCCC22> <https://dblp.org/rdf/schema#yearOfPublication> '2022' } },0.3498761149110956,0.8297872340425532,"(0.9465541839599609, 0.9244687557220459, 0.9353811144828796)",[],[],"{'exact_match': True, 'precision': 0, 'recall': 0, 'f1_score': 0, 'jaccard': 1.0}"
687,515,Didn't the authors of the paper 'Real-time low-power binocular stereo vision based on FPGA' not not publish 'Optimal Multi-hop Cellular Architecture for Wireless Communications'?,ASK { <https://dblp.org/rec/journals/jrtip/WuYY22> <https://dblp.org/rdf/schema#authoredBy> ?x . <https://dblp.org/rec/conf/lcn/TamHAB06> <https://dblp.org/rdf/schema#authoredBy> ?x FILTER (<https://dblp.org/rec/conf/lcn/TamHAB06> != <https://dblp.org/rec/journals/jrtip/WuYY22>) },ASK { <https://dblp.org/rec/journals/jrtip/WuYY22> <https://dblp.org/rdf/schema#authoredBy> ?x . ?y <https://dblp.org/rdf/schema#authoredBy> ?x FILTER (?y != <https://dblp.org/rec/journals/jrtip/WuYY22>) . ?y <https://dblp.org/rdf/schema#publishedIn> 'Optimal Multi-hop Cellular Architecture for Wireless Communications' },0.2741229265391949,0.8571428571428571,"(0.9411196708679199, 0.9378611445426941, 0.9394875764846802)",[],[],"{'exact_match': True, 'precision': 0, 'recall': 0, 'f1_score': 0, 'jaccard': 1.0}"
688,516,Did the authors of 'A joint resource allocation-channel coding design based on distributed source coding' not not publish a paper in Wirel. Commun. Mob. Comput.?,ASK { <https://dblp.org/rec/journals/wicomm/KhoshrooWXK15> <https://dblp.org/rdf/schema#authoredBy> ?x . ?y <https://dblp.org/rdf/schema#authoredBy> ?x FILTER (?y != <https://dblp.org/rec/journals/wicomm/KhoshrooWXK15>) . ?y <https://dblp.org/rdf/schema#publishedIn> 'Wirel. Commun. Mob. Comput.' },"ASK { 
<https://dblp.org/rec/journals/wicomm/KhoshrooWXK15> <https://dblp.org/rdf/schema#authoredBy> ?x . 
?y <https://dblp.org/rdf/schema#authoredBy> ?x FILTER (?y != <https://dblp.org/rec/journals/wicomm/KhoshrooWXK15>) . 
?y <https://dblp.org/rdf/schema#publishedIn> 'Wirel. Commun. Mob. Comput.' 
FILTER NOT EXISTS { <https://dblp.org/rec/journals/wicomm/KhoshrooWXK15> <https://dblp.org/rdf/schema#publishedIn> 'Wirel. Commun. Mob. Comput.' }
}",0.638720886320884,0.9464285714285714,"(0.9581907987594604, 0.9359052181243896, 0.946916937828064)",[],[],"{'exact_match': True, 'precision': 0, 'recall': 0, 'f1_score': 0, 'jaccard': 1.0}"
689,517,Have the authors of the paper 'A Unifying Approach to Robust Convex Infinite Optimization Duality' not not published the paper 'Differential Virtual Instrumentation with Continuously'?,ASK { <https://dblp.org/rec/journals/jota/DinhGCV17> <https://dblp.org/rdf/schema#authoredBy> ?x . <https://dblp.org/rec/conf/itc/DintemanB93> <https://dblp.org/rdf/schema#authoredBy> ?x FILTER (<https://dblp.org/rec/conf/itc/DintemanB93> != <https://dblp.org/rec/journals/jota/DinhGCV17>) },ASK { <https://dblp.org/rec/journals/jota/DinhGCV17> <https://dblp.org/rdf/schema#authoredBy> ?x . <https://dblp.org/rec/conf/itc/DintemanB93> <https://dblp.org/rdf/schema#authoredBy> ?x FILTER (<https://dblp.org/rec/conf/itc/DintemanB93> != <https://dblp.org/rec/journals/jota/DinhGCV17>) . FILTER NOT EXISTS { <https://dblp.org/rec/journals/jota/DinhGCV17> <https://dblp.org/rdf/schema#authoredBy> ?x . <https://dblp.org/rec/conf/itc/DintemanB93> <https://dblp.org/rdf/schema#authoredBy> ?x FILTER (<https://dblp.org/rec/conf/itc/DintemanB93> != <https://dblp.org/rec/journals/jota/DinhGCV17>) } },0.4223296624987592,0.9464285714285714,"(0.9756048321723938, 0.9600563049316406, 0.967768132686615)",[],[],"{'exact_match': True, 'precision': 0, 'recall': 0, 'f1_score': 0, 'jaccard': 1.0}"
690,518,Wasn't the paper 'Induction generator using AC/DC/AC PWM converters and its application to the wind-energy systems' not published in 2013?,ASK { <https://dblp.org/rec/conf/eurocon/MehdiBMB13> <https://dblp.org/rdf/schema#yearOfPublication> '2013' },ASK { <https://dblp.org/rec/conf/eurocon/MehdiBMB13> <https://dblp.org/rdf/schema#yearOfPublication> '2013' FILTER NOT EXISTS { <https://dblp.org/rec/conf/eurocon/MehdiBMB13> <https://dblp.org/rdf/schema#yearOfPublication> '2013' } },0.3498761149110956,0.8333333333333334,"(0.9445003271102905, 0.9236732721328735, 0.9339706897735596)",[],[],"{'exact_match': True, 'precision': 0, 'recall': 0, 'f1_score': 0, 'jaccard': 1.0}"
691,519,Haven't the authors of the publication 'Ubiquitous Healthcare System for Analysis of Chronic Patients' Biological and Lifelog Data' not published the paper 'Automatic symmetry based cluster approach for anomalous brain identification in PET scan image : An Analysis'?,ASK { <https://dblp.org/rec/journals/access/KimYKSS18> <https://dblp.org/rdf/schema#authoredBy> ?x . <https://dblp.org/rec/journals/corr/abs-1303-0644> <https://dblp.org/rdf/schema#authoredBy> ?x FILTER (<https://dblp.org/rec/journals/corr/abs-1303-0644> != <https://dblp.org/rec/journals/access/KimYKSS18>) },ASK { <https://dblp.org/rec/journals/access/KimYKSS18> <https://dblp.org/rdf/schema#authoredBy> ?x . <https://dblp.org/rec/journals/corr/abs-1303-0644> <https://dblp.org/rdf/schema#authoredBy> ?x FILTER (<https://dblp.org/rec/journals/corr/abs-1303-0644> != <https://dblp.org/rec/journals/access/KimYKSS18>) FILTER NOT EXISTS { <https://dblp.org/rec/journals/access/KimYKSS18> <https://dblp.org/rdf/schema#authoredBy> ?x . <https://dblp.org/rec/journals/corr/abs-1303-0644> <https://dblp.org/rdf/schema#authoredBy> ?x FILTER (<https://dblp.org/rec/journals/corr/abs-1303-0644> != <https://dblp.org/rec/journals/access/KimYKSS18>) } } },0.4223296624987592,0.9464285714285714,"(0.9768438339233398, 0.9621449708938599, 0.9694387316703796)",[],[],"{'exact_match': True, 'precision': 0, 'recall': 0, 'f1_score': 0, 'jaccard': 1.0}"
692,520,Didn't the authors of the paper 'A privacy-preserving social-assisted mobile content dissemination scheme in DTNs' not not publish 'Trends in European Cross-Border Securities Settlement - TARGET2-Securities and the Code of Conduct'?,ASK { <https://dblp.org/rec/conf/infocom/GuoZYF13> <https://dblp.org/rdf/schema#authoredBy> ?x . <https://dblp.org/rec/conf/financecom/Schaper07> <https://dblp.org/rdf/schema#authoredBy> ?x FILTER (<https://dblp.org/rec/conf/financecom/Schaper07> != <https://dblp.org/rec/conf/infocom/GuoZYF13>) },ASK { <https://dblp.org/rec/conf/infocom/GuoZYF13> <https://dblp.org/rdf/schema#authoredBy> ?x . <https://dblp.org/rec/conf/financecom/Schaper07> <https://dblp.org/rdf/schema#authoredBy> ?x FILTER (<https://dblp.org/rec/conf/infocom/GuoZYF13> != <https://dblp.org/rec/conf/financecom/Schaper07>) . FILTER NOT EXISTS { <https://dblp.org/rec/conf/infocom/GuoZYF13> <https://dblp.org/rdf/schema#authoredBy> ?x . <https://dblp.org/rec/conf/financecom/Schaper07> <https://dblp.org/rdf/schema#authoredBy> ?x FILTER (<https://dblp.org/rec/conf/infocom/GuoZYF13> != <https://dblp.org/rec/conf/financecom/Schaper07>) } },0.2991528889155786,0.9444444444444444,"(0.9706888198852539, 0.9560009837150574, 0.9632889032363892)",[],[],"{'exact_match': True, 'precision': 0, 'recall': 0, 'f1_score': 0, 'jaccard': 1.0}"
693,521,Wasn't the paper 'Optimal Stackelberg Strategies for Closed-Loop Supply Chain with Third-Party Reverse Logistics' not published in 2012?,ASK { <https://dblp.org/rec/journals/apjor/YanS12> <https://dblp.org/rdf/schema#yearOfPublication> '2012' },ASK { <https://dblp.org/rec/journals/apjor/YanS12> <https://dblp.org/rdf/schema#yearOfPublication> '2012' FILTER NOT EXISTS { <https://dblp.org/rec/journals/apjor/YanS12> <https://dblp.org/rdf/schema#yearOfPublication> '2012' } },0.3498761149110956,0.8297872340425532,"(0.9426957964897156, 0.9200400114059448, 0.9312301874160767)",[],[],"{'exact_match': True, 'precision': 0, 'recall': 0, 'f1_score': 0, 'jaccard': 1.0}"
694,522,Was the publication 'Formula Processing on Physical Systems by Symmetry' not not published in 1997?,ASK { <https://dblp.org/rec/journals/compsys/Ishida97> <https://dblp.org/rdf/schema#yearOfPublication> '1997' },ASK { <https://dblp.org/rec/journals/compsys/Ishida97> <https://dblp.org/rdf/schema#yearOfPublication> '1997' },1.0,1.0,"(1.0, 1.0, 1.0)",[],[],"{'exact_match': True, 'precision': 0, 'recall': 0, 'f1_score': 0, 'jaccard': 1.0}"
695,523,Was the paper 'Rejection of out-of-vocabulary words using phoneme confidence likelihood' not not published in the year 1998?,ASK { <https://dblp.org/rec/conf/icassp/JitsuhiroTA98> <https://dblp.org/rdf/schema#yearOfPublication> '1998' },ASK { <https://dblp.org/rec/conf/icassp/JitsuhiroTA98> <https://dblp.org/rdf/schema#yearOfPublication> '1998' },1.0,1.0,"(1.0, 1.0, 1.0)",[],[],"{'exact_match': True, 'precision': 0, 'recall': 0, 'f1_score': 0, 'jaccard': 1.0}"
696,524,Didn't the authors of the paper 'Bayesian approach for inverse obstacle scattering with Poisson data' not not publish 'Feature selection for medical diagnosis : Evaluation for cardiovascular diseases'?,ASK { <https://dblp.org/rec/journals/corr/abs-1907-03955> <https://dblp.org/rdf/schema#authoredBy> ?x . <https://dblp.org/rec/journals/eswa/ShilaskarG13> <https://dblp.org/rdf/schema#authoredBy> ?x FILTER (<https://dblp.org/rec/journals/eswa/ShilaskarG13> != <https://dblp.org/rec/journals/corr/abs-1907-03955>) },ASK { <https://dblp.org/rec/journals/corr/abs-1907-03955> <https://dblp.org/rdf/schema#authoredBy> ?x . <https://dblp.org/rec/journals/eswa/ShilaskarG13> <https://dblp.org/rdf/schema#authoredBy> ?x FILTER (<https://dblp.org/rec/journals/eswa/ShilaskarG13> != <https://dblp.org/rec/journals/corr/abs-1907-03955>) FILTER NOT EXISTS { <https://dblp.org/rec/journals/corr/abs-1907-03955> <https://dblp.org/rdf/schema#authoredBy> ?x . <https://dblp.org/rec/journals/eswa/ShilaskarG13> <https://dblp.org/rdf/schema#authoredBy> ?x FILTER (<https://dblp.org/rec/journals/eswa/ShilaskarG13> != <https://dblp.org/rec/journals/corr/abs-1907-03955>) } },0.4371707208826036,0.9482758620689656,"(0.9762390851974487, 0.9605629444122314, 0.9683375358581543)",[],[],"{'exact_match': True, 'precision': 0, 'recall': 0, 'f1_score': 0, 'jaccard': 1.0}"
697,525,"Was the publication 'Visual Object Tracking and Servoing Control of a Nano-Scale Quadrotor: System, Algorithms, and Experiments' not not published in 2021?",ASK { <https://dblp.org/rec/journals/ieeejas/LiuMZC21> <https://dblp.org/rdf/schema#yearOfPublication> '2021' },ASK { <https://dblp.org/rec/journals/ieeejas/LiuMZC21> <https://dblp.org/rdf/schema#yearOfPublication> '2021' },1.0,1.0,"(1.0, 1.0, 1.0)",[],[],"{'exact_match': True, 'precision': 0, 'recall': 0, 'f1_score': 0, 'jaccard': 1.0}"
698,526,Wasn't the paper 'FPGA implementation of a near computation free image compression scheme based on adaptive decimation' not published in 2003?,ASK { <https://dblp.org/rec/journals/integration/WuTT03> <https://dblp.org/rdf/schema#yearOfPublication> '2003' },ASK { <https://dblp.org/rec/journals/integration/WuTT03> <https://dblp.org/rdf/schema#yearOfPublication> '2003' FILTER NOT EXISTS { <https://dblp.org/rec/journals/integration/WuTT03> <https://dblp.org/rdf/schema#yearOfPublication> '2003' } },0.3498761149110956,0.851063829787234,"(0.9487497806549072, 0.9274647235870361, 0.9379864931106567)",[],[],"{'exact_match': True, 'precision': 0, 'recall': 0, 'f1_score': 0, 'jaccard': 1.0}"
699,527,"Was the publication 'The Effects of Filter's Class, Cutoff Frequencies, and Independent Component Analysis on the Amplitude of Somatosensory Evoked Potentials Recorded from Healthy Volunteers' not not published in 2019?",ASK { <https://dblp.org/rec/journals/sensors/NavidNLDH19> <https://dblp.org/rdf/schema#yearOfPublication> '2019' },"ASK { 
<https://dblp.org/rec/journals/sensors/NavidNLDH19> <https://dblp.org/rdf/schema#yearOfPublication> '2019' 
}",1.0,0.9777777777777776,"(0.9856083393096924, 0.9696218967437744, 0.9775497913360596)",[],[],"{'exact_match': True, 'precision': 0, 'recall': 0, 'f1_score': 0, 'jaccard': 1.0}"
700,528,Did the authors of 'Probabilistic RF-Assisted Camera Wake-Up through Self-Supervised Gaussian Process Regression' not not publish a paper in CoRR?,ASK { <https://dblp.org/rec/journals/corr/abs-2102-03350> <https://dblp.org/rdf/schema#authoredBy> ?x . ?y <https://dblp.org/rdf/schema#authoredBy> ?x FILTER (?y != <https://dblp.org/rec/journals/corr/abs-2102-03350>) . ?y <https://dblp.org/rdf/schema#publishedIn> 'CoRR' },ASK { <https://dblp.org/rec/journals/corr/abs-2102-03350> <https://dblp.org/rdf/schema#authoredBy> ?x . ?y <https://dblp.org/rdf/schema#authoredBy> ?x FILTER (?y != <https://dblp.org/rec/journals/corr/abs-2102-03350>) . ?y <https://dblp.org/rdf/schema#publishedIn> 'CoRR' },1.0,1.0,"(1.0, 1.0, 1.0)",[],[],"{'exact_match': True, 'precision': 0, 'recall': 0, 'f1_score': 0, 'jaccard': 1.0}"
701,529,Wasn't 'Asymptotic sojourn time analysis of finite-source M/M/1 retrial queueing system with collisions and server subject to breakdowns and repairs' not published in the year 2020?,ASK { <https://dblp.org/rec/journals/anor/NazarovSKT20> <https://dblp.org/rdf/schema#yearOfPublication> '2020' },ASK { <https://dblp.org/rec/journals/anor/NazarovSKT20> <https://dblp.org/rdf/schema#yearOfPublication> '2020' FILTER NOT EXISTS { <https://dblp.org/rec/journals/anor/NazarovSKT20> <https://dblp.org/rdf/schema#yearOfPublication> '2020' } },0.3498761149110956,0.8723404255319149,"(0.9473978281021118, 0.9255174398422241, 0.9363298416137695)",[],[],"{'exact_match': True, 'precision': 0, 'recall': 0, 'f1_score': 0, 'jaccard': 1.0}"
702,530,Wasn't the paper 'A new application of adaptive noise cancellation' not published in 1986?,ASK { <https://dblp.org/rec/journals/tsp/HarrisonLS86> <https://dblp.org/rdf/schema#yearOfPublication> '1986' },ASK { <https://dblp.org/rec/journals/tsp/HarrisonLS86> <https://dblp.org/rdf/schema#yearOfPublication> '1986' FILTER NOT EXISTS { <https://dblp.org/rec/journals/tsp/HarrisonLS86> <https://dblp.org/rdf/schema#yearOfPublication> '1986' } },0.3498761149110956,0.8541666666666666,"(0.9455469846725464, 0.9239401817321777, 0.9346187114715576)",[],[],"{'exact_match': True, 'precision': 0, 'recall': 0, 'f1_score': 0, 'jaccard': 1.0}"
703,531,Wasn't the paper 'Integrating Knowledge Management Process inside New Product Development Phase: The Network Model' not published in 2008?,ASK { <https://dblp.org/rec/conf/sitis/HanandehCZ08> <https://dblp.org/rdf/schema#yearOfPublication> '2008' },ASK { <https://dblp.org/rec/conf/sitis/HanandehCZ08> <https://dblp.org/rdf/schema#yearOfPublication> '2008' FILTER NOT EXISTS { <https://dblp.org/rec/conf/sitis/HanandehCZ08> <https://dblp.org/rdf/schema#yearOfPublication> '2008' } },0.3498761149110956,0.8333333333333334,"(0.9385284185409546, 0.9170963764190674, 0.9276885986328125)",[],[],"{'exact_match': True, 'precision': 0, 'recall': 0, 'f1_score': 0, 'jaccard': 1.0}"
704,532,Didn't the authors of the paper 'Pancode and Boxcharts: Structured Programming Revisited' not not publish 'Two-Dimensional Spectrum for BiSAR Derivation Based on Lagrange Inversion Theorem'?,ASK { <https://dblp.org/rec/journals/sigplan/Jonsson87> <https://dblp.org/rdf/schema#authoredBy> ?x . <https://dblp.org/rec/journals/lgrs/VuSP14> <https://dblp.org/rdf/schema#authoredBy> ?x FILTER (<https://dblp.org/rec/journals/lgrs/VuSP14> != <https://dblp.org/rec/journals/sigplan/Jonsson87>) },"ASK { 
<https://dblp.org/rec/journals/sigplan/Jonsson87> <https://dblp.org/rdf/schema#authoredBy> ?x . 
<https://dblp.org/rec/journals/lgrs/VuSP14> <https://dblp.org/rdf/schema#authoredBy> ?x FILTER (<https://dblp.org/rec/journals/lgrs/VuSP14> != <https://dblp.org/rec/journals/sigplan/Jonsson87>) 
FILTER NOT EXISTS { 
<https://dblp.org/rec/journals/sigplan/Jonsson87> <https://dblp.org/rdf/schema#authoredBy> ?x . 
<https://dblp.org/rec/journals/lgrs/VuSP14> <https://dblp.org/rdf/schema#authoredBy> ?x FILTER (<https://dblp.org/rec/journals/lgrs/VuSP14> != <https://dblp.org/rec/journals/sigplan/Jonsson87>) 
} }",0.4371707208826036,0.9285714285714286,"(0.9626046419143677, 0.9417639374732971, 0.9520702362060547)",[],[],"{'exact_match': True, 'precision': 0, 'recall': 0, 'f1_score': 0, 'jaccard': 1.0}"
705,533,Didn't the authors of 'Software Synthesis for real-time information processing systems' not not publish the paper 'Learning to Copy for Automatic Post-Editing'?,ASK { <https://dblp.org/rec/conf/dagstuhl/CorneroTGC94> <https://dblp.org/rdf/schema#authoredBy> ?x . <https://dblp.org/rec/conf/emnlp/HuangLLXS19> <https://dblp.org/rdf/schema#authoredBy> ?x FILTER (<https://dblp.org/rec/conf/emnlp/HuangLLXS19> != <https://dblp.org/rec/conf/dagstuhl/CorneroTGC94>) },"ASK { <https://dblp.org/rec/conf/dagstuhl/CorneroTGC94> <https://dblp.org/rdf/schema#authoredBy> ?author . 
<https://dblp.org/rec/conf/emnlp/HuangLLXS19> <https://dblp.org/rdf/schema#authoredBy> ?author }",0.2633115348751054,0.803921568627451,"(0.9336568713188171, 0.9452293515205383, 0.939407467842102)",[],[],"{'exact_match': True, 'precision': 0, 'recall': 0, 'f1_score': 0, 'jaccard': 1.0}"
